Inter_Index,Inter_ID,Zone_Index,Depot_ID,Medoid_Customer_ID,Latitude,Longitude,Weight,Volume,Service
1367,Z1367_C038103,1367,D001_3,C038103,10.8168,106.64,31.28,0.334,12
1368,Z1368_C012394,1368,D001_3,C012394,10.8232,106.636,61.71,0.517,24
1369,Z1369_C030732,1369,D001_3,C030732,10.8322,106.641,33.93,0.376,28
1370,Z1370_C007330,1370,D001_3,C007330,10.8265,106.63,36.57,0.272,16
1371,Z1371_C005130,1371,D001_3,C005130,10.8309,106.636,56,0.629,32
1372,Z1372_C001983,1372,D001_3,C001983,10.8294,106.631,31.19,0.317,23
1373,Z1373_C031377,1373,D001_3,C031377,10.8286,106.631,21.33,0.186,3
1374,Z1374_C037901,1374,D001_3,C037901,10.8365,106.634,31.72,0.448,9
1375,Z1375_C027773,1375,D001_3,C027773,10.8345,106.629,39.06,0.286,15
1376,Z1376_C022688,1376,D001_3,C022688,10.842,106.635,37.93,0.321,23
1377,Z1377_C045331,1377,D001_3,C045331,10.8375,106.64,17.11,0.209,7
1378,Z1378_C007432,1378,D001_3,C007432,10.8176,106.631,38.49,0.351,8
1379,Z1379_C024091,1379,D001_3,C024091,10.8217,106.628,41.95,0.381,18
1380,Z1380_C017452,1380,D001_3,C017452,10.8135,106.629,75.52,0.66,56
1381,Z1381_C035031,1381,D001_3,C035031,10.8044,106.625,17.79,0.234,3
1382,Z1382_C029194,1382,D001_3,C029194,10.8043,106.623,45.51,0.467,16
1383,Z1383_C017522,1383,D001_3,C017522,10.837,106.629,30.95,0.394,19
1384,Z1384_C041879,1384,D001_3,C041879,10.8317,106.627,24.51,0.171,12
1385,Z1385_C038233,1385,D001_3,C038233,10.8301,106.624,61.97,0.432,30
1386,Z1386_C036970,1386,D001_3,C036970,10.8179,106.621,53.01,0.598,25
1387,Z1387_C039807,1387,D001_3,C039807,10.8209,106.615,53.45,0.535,30
1388,Z1388_C043454,1388,D001_3,C043454,10.8168,106.62,23.3,0.145,3
1389,Z1389_C044560,1389,D001_3,C044560,10.8271,106.624,72.85,0.652,41
1390,Z1390_C000422,1390,D001_3,C000422,10.8077,106.612,47.98,0.414,10
1391,Z1391_C016279,1391,D001_3,C016279,10.8428,106.629,60.3,0.672,23
1392,Z1392_C038985,1392,D001_3,C038985,10.8459,106.625,19.09,0.164,12
1393,Z1393_C018723,1393,D001_3,C018723,10.8423,106.623,59.01,0.608,35
1394,Z1394_C031944,1394,D001_3,C031944,10.8232,106.613,58.37,0.559,32
1395,Z1395_C031866,1395,D001_3,C031866,10.8365,106.622,34.41,0.218,13
1396,Z1396_C041967,1396,D001_3,C041967,10.8443,106.619,18.67,0.225,3
1397,Z1397_C024169,1397,D001_3,C024169,10.835,106.618,52.44,0.548,21
1398,Z1398_C044323,1398,D001_3,C044323,10.803,106.625,47.48,0.11,30
1399,Z1399_C031505,1399,D001_3,C031505,10.8159,106.633,63.49,0.199,34
1400,Z1400_C009445,1400,D001_3,C009445,10.8188,106.645,35.31,0.404,26
1401,Z1401_C031967,1401,D001_3,C031967,10.8212,106.645,46.77,0.355,42
1402,Z1402_C032761,1402,D001_3,C032761,10.8163,106.654,65.53,0.282,38
1403,Z1403_C020625,1403,D001_3,C020625,10.8199,106.653,70.77,0.229,43
1404,Z1404_C000924,1404,D001_3,C000924,10.8158,106.649,54.22,0.263,37
1405,Z1405_C026338,1405,D001_3,C026338,10.7983,106.633,56.21,0.255,27
1406,Z1406_C015022,1406,D001_3,C015022,10.8107,106.639,31.03,0.102,22
1407,Z1407_C030580,1407,D001_3,C030580,10.8133,106.64,64.42,0.159,32
1408,Z1408_C038975,1408,D001_3,C038975,10.8001,106.642,57.19,0.214,24
1409,Z1409_C018314,1409,D001_3,C018314,10.8099,106.646,54.33,0.353,48
1410,Z1410_C025782,1410,D001_3,C025782,10.8175,106.643,34.27,0.275,38
1411,Z1411_C000428,1411,D001_3,C000428,10.8122,106.648,67.36,0.249,76
1412,Z1412_C010018,1412,D001_3,C010018,10.7951,106.652,58.38,0.195,21
1413,Z1413_C031577,1413,D001_3,C031577,10.7998,106.657,74.91,0.392,52
1414,Z1414_C001817,1414,D001_3,C001817,10.8043,106.66,64.47,0.532,81
1415,Z1415_C009303,1415,D001_3,C009303,10.7953,106.662,57.92,0.391,60
1416,Z1416_C005341,1416,D001_3,C005341,10.8132,106.655,67.66,0.337,43
1417,Z1417_C041214,1417,D001_3,C041214,10.7915,106.642,75.05,0.173,61
1418,Z1418_C029117,1418,D001_3,C029117,10.8095,106.652,56.47,0.226,29
1419,Z1419_C018514,1419,D001_3,C018514,10.8019,106.648,69.59,0.251,45
1420,Z1420_C007809,1420,D001_3,C007809,10.8227,106.683,9.88,0.43,15
1421,Z1421_C017657,1421,D001_3,C017657,10.8218,106.686,14.61,0.488,21
1422,Z1422_C041517,1422,D001_3,C041517,10.8181,106.685,16.39,0.311,11
1423,Z1423_C031768,1423,D001_3,C031768,10.8124,106.678,5.6,0.228,13
1424,Z1424_C007653,1424,D001_3,C007653,10.8178,106.684,14.63,0.577,25
1425,Z1425_C010829,1425,D001_3,C010829,10.8126,106.681,3.11,0.25,10
1426,Z1426_C044565,1426,D001_3,C044565,10.8145,106.688,10.05,0.196,13
1427,Z1427_C040185,1427,D001_3,C040185,10.8116,106.688,16.09,0.607,24
1428,Z1428_C028250,1428,D001_3,C028250,10.8067,106.693,13.9,0.442,16
1429,Z1429_C027904,1429,D001_3,C027904,10.8174,106.688,16.26,0.37,17
1430,Z1430_C016823,1430,D001_3,C016823,10.8237,106.707,1.96,0.167,4
1431,Z1431_C009093,1431,D001_3,C009093,10.822,106.71,24.95,0.665,27
1432,Z1432_C032171,1432,D001_3,C032171,10.8189,106.705,39.68,0.681,45
1433,Z1433_C046248,1433,D001_3,C046248,10.8231,106.715,11.47,0.491,33
1434,Z1434_C005980,1434,D001_3,C005980,10.8202,106.712,9.55,0.431,15
1435,Z1435_C031983,1435,D001_3,C031983,10.8188,106.715,14.58,0.462,29
1436,Z1436_C008712,1436,D001_3,C008712,10.8187,106.711,3.98,0.212,4
1437,Z1437_C041045,1437,D001_3,C041045,10.8172,106.709,6.8,0.168,11
1438,Z1438_C006004,1438,D001_3,C006004,10.8187,106.722,17.69,0.533,21
1439,Z1439_C049579,1439,D001_3,C049579,10.821,106.723,1.81,0.191,12
1440,Z1440_C046194,1440,D001_3,C046194,10.8137,106.716,9.03,0.245,10
1441,Z1441_C041744,1441,D001_3,C041744,10.8099,106.711,25.39,0.333,22
1442,Z1442_C039395,1442,D001_3,C039395,10.8139,106.691,13.38,0.171,13
1443,Z1443_C027991,1443,D001_3,C027991,10.8187,106.688,8.07,0.25,15
1444,Z1444_C005608,1444,D001_3,C005608,10.8175,106.693,34.37,0.654,31
1445,Z1445_C018371,1445,D001_3,C018371,10.8138,106.698,5.26,0.156,3
1446,Z1446_C015606,1446,D001_3,C015606,10.8127,106.7,27.24,0.684,33
1447,Z1447_C022243,1447,D001_3,C022243,10.8158,106.7,2.49,0.135,7
1448,Z1448_C043408,1448,D001_3,C043408,10.8121,106.696,9.73,0.561,26
1449,Z1449_C029528,1449,D001_3,C029528,10.8065,106.698,4.22,0.198,8
1450,Z1450_C001919,1450,D001_3,C001919,10.8192,106.696,34.72,0.631,21
1451,Z1451_C003825,1451,D001_3,C003825,10.8194,106.699,4.17,0.088,4
1452,Z1452_C005373,1452,D001_3,C005373,10.8171,106.701,14.29,0.412,36
1453,Z1453_C038229,1453,D001_3,C038229,10.8203,106.701,15.07,0.398,17
1454,Z1454_C030324,1454,D001_3,C030324,10.8189,106.703,21.46,0.618,30
1455,Z1455_C017549,1455,D001_3,C017549,10.8178,106.706,7.21,0.285,24
1456,Z1456_C033262,1456,D001_3,C033262,10.824,106.689,9.35,0.462,24
1457,Z1457_C003069,1457,D001_3,C003069,10.8247,106.685,7.77,0.354,28
1458,Z1458_C005568,1458,D001_3,C005568,10.8237,106.696,11.21,0.347,22
1459,Z1459_C000957,1459,D001_3,C000957,10.8232,106.691,21.96,0.413,16
1460,Z1460_C002363,1460,D001_3,C002363,10.8207,106.692,7.13,0.299,18
1461,Z1461_C007229,1461,D001_3,C007229,10.8337,106.683,2.85,0.192,8
1462,Z1462_C049064,1462,D001_3,C049064,10.8322,106.687,3.11,0.227,15
1463,Z1463_C039173,1463,D001_3,C039173,10.8291,106.69,27.89,0.488,15
1464,Z1464_C039332,1464,D001_3,C039332,10.8283,106.688,6.27,0.214,8
1465,Z1465_C001677,1465,D001_3,C001677,10.8306,106.691,26.03,0.649,34
1466,Z1466_C048739,1466,D001_3,C048739,10.8337,106.693,10.06,0.552,34
1467,Z1467_C018773,1467,D001_3,C018773,10.8295,106.694,5.7,0.091,7
1468,Z1468_C009099,1468,D001_3,C009099,10.8306,106.697,8.53,0.451,20
1469,Z1469_C024557,1469,D001_3,C024557,10.8335,106.698,1.11,0.247,7
1470,Z1470_C010218,1470,D001_3,C010218,10.8317,106.695,15.6,0.278,24
1471,Z1471_C022184,1471,D001_3,C022184,10.8358,106.7,9.01,0.403,31
1472,Z1472_C000441,1472,D001_3,C000441,10.8362,106.706,7.32,0.557,25
1473,Z1473_C018073,1473,D001_3,C018073,10.828,106.702,18.66,0.324,6
1474,Z1474_C034352,1474,D001_3,C034352,10.8224,106.699,28.97,0.448,34
1475,Z1475_C010638,1475,D001_3,C010638,10.8268,106.701,8.88,0.322,15
1476,Z1476_C028843,1476,D001_3,C028843,10.826,106.705,0.75,0.121,4
1477,Z1477_C047964,1477,D001_3,C047964,10.8289,106.708,15.26,0.317,31
1478,Z1478_C045938,1478,D001_3,C045938,10.8308,106.705,14.96,0.478,31
1479,Z1479_C000689,1479,D001_3,C000689,10.8083,106.709,9.51,0.165,3
1480,Z1480_C045243,1480,D001_3,C045243,10.806,106.71,12.45,0.625,17
1481,Z1481_C001130,1481,D001_3,C001130,10.8077,106.713,19.32,0.347,26
1482,Z1482_C036047,1482,D001_3,C036047,10.8059,106.705,19.02,0.63,32
1483,Z1483_C018639,1483,D001_3,C018639,10.8073,106.702,15.31,0.632,36
1484,Z1484_C042323,1484,D001_3,C042323,10.8806,106.723,64.74,0.556,42
1485,Z1485_C029669,1485,D001_3,C029669,10.874,106.724,7.87,0.218,5
1486,Z1486_C038933,1486,D001_3,C038933,10.8716,106.723,52.67,0.495,26
1487,Z1487_C024457,1487,D001_3,C024457,10.8733,106.72,29.29,0.496,30
1488,Z1488_C003206,1488,D001_3,C003206,10.871,106.717,10.57,0.108,7
1489,Z1489_C033562,1489,D001_3,C033562,10.8855,106.736,63.27,0.506,44
1490,Z1490_C013752,1490,D001_3,C013752,10.8867,106.733,38.65,0.618,32
1491,Z1491_C044293,1491,D001_3,C044293,10.8817,106.736,29.78,0.101,28
1492,Z1492_C046373,1492,D001_3,C046373,10.8895,106.729,19.35,0.199,3
1493,Z1493_C027730,1493,D001_3,C027730,10.8865,106.728,33.74,0.167,14
1494,Z1494_C040633,1494,D001_3,C040633,10.8868,106.73,57.29,0.445,26
1495,Z1495_C005115,1495,D001_3,C005115,10.895,106.736,46.24,0.48,29
1496,Z1496_C009811,1496,D001_3,C009811,10.8921,106.733,51.14,0.467,57
1497,Z1497_C024413,1497,D001_3,C024413,10.8696,106.736,12.78,0.165,12
1498,Z1498_C018545,1498,D001_3,C018545,10.8776,106.735,37.43,0.404,19
1499,Z1499_C007316,1499,D001_3,C007316,10.8758,106.737,38.98,0.333,15
1500,Z1500_C041686,1500,D001_3,C041686,10.8806,106.737,19.81,0.217,8
1501,Z1501_C020665,1501,D001_3,C020665,10.8792,106.732,47.12,0.689,35
1502,Z1502_C014465,1502,D001_3,C014465,10.8786,106.73,6.02,0.06,10
1503,Z1503_C016745,1503,D001_3,C016745,10.8798,106.727,63.05,0.547,43
1504,Z1504_C035840,1504,D001_3,C035840,10.8803,106.729,30.11,0.264,25
1505,Z1505_C046203,1505,D001_3,C046203,10.8844,106.725,14.41,0.145,7
1506,Z1506_C029899,1506,D001_3,C029899,10.8662,106.733,14.45,0.203,10
1507,Z1507_C004198,1507,D001_3,C004198,10.8752,106.729,64.88,0.567,52
1508,Z1508_C043490,1508,D001_3,C043490,10.8899,106.741,46.19,0.233,37
1509,Z1509_C023092,1509,D001_3,C023092,10.8843,106.74,50.58,0.267,36
1510,Z1510_C012386,1510,D001_3,C012386,10.8899,106.745,20.26,0.666,51
1511,Z1511_C012504,1511,D001_3,C012504,10.8873,106.746,11.33,0.23,14
1512,Z1512_C032487,1512,D001_3,C032487,10.8761,106.741,47.01,0.294,21
1513,Z1513_C026432,1513,D001_3,C026432,10.8697,106.742,53.9,0.537,22
1514,Z1514_C001217,1514,D001_3,C001217,10.8746,106.743,10.95,0.39,19
1515,Z1515_C005403,1515,D001_3,C005403,10.8741,106.714,26.89,0.241,11
1516,Z1516_C025245,1516,D001_3,C025245,10.8953,106.73,56.15,0.526,35
1517,Z1517_C046972,1517,D001_3,C046972,10.8956,106.726,0.96,0.206,14
1518,Z1518_C026936,1518,D001_3,C026936,10.8945,106.726,38.87,0.291,28
1519,Z1519_C042789,1519,D001_3,C042789,10.8926,106.729,41.2,0.354,39
1520,Z1520_C021650,1520,D001_3,C021650,10.8952,106.725,11.35,0.199,14
1521,Z1521_C022826,1521,D001_3,C022826,10.8959,106.723,35.19,0.209,7
1522,Z1522_C037699,1522,D001_3,C037699,10.8921,106.723,17.55,0.27,15
1523,Z1523_C033699,1523,D001_3,C033699,10.8943,106.721,50.57,0.465,43
1524,Z1524_C008707,1524,D001_3,C008707,10.8878,106.726,27.47,0.245,23
1525,Z1525_C003836,1525,D001_3,C003836,10.895,106.713,28.56,0.445,43
1526,Z1526_C002577,1526,D001_3,C002577,10.896,106.712,20.4,0.257,26
1527,Z1527_C020956,1527,D001_3,C020956,10.8882,106.721,57.66,0.681,49
1528,Z1528_C021644,1528,D001_3,C021644,10.8823,106.721,33.01,0.685,24
1529,Z1529_C049906,1529,D001_3,C049906,10.8833,106.716,51.67,0.365,40
1530,Z1530_C018711,1530,D001_3,C018711,10.8857,106.712,42.77,0.156,33
1531,Z1531_C044044,1531,D001_3,C044044,10.8909,106.713,46.02,0.681,50
1532,Z1532_C007264,1532,D001_3,C007264,10.8669,106.691,71.4,0.278,20
1533,Z1533_C038097,1533,D001_3,C038097,10.8677,106.689,22,0.01,5
1534,Z1534_C019998,1534,D001_3,C019998,10.8679,106.681,70.13,0.295,30
1535,Z1535_C000979,1535,D001_3,C000979,10.8713,106.678,69.51,0.346,33
1536,Z1536_C017647,1536,D001_3,C017647,10.854,106.681,60.93,0.27,31
1537,Z1537_C001886,1537,D001_3,C001886,10.8548,106.685,21.61,0.014,11
1538,Z1538_C013922,1538,D001_3,C013922,10.8593,106.677,52.58,0.294,33
1539,Z1539_C017988,1539,D001_3,C017988,10.8603,106.681,64.17,0.235,26
1540,Z1540_C016366,1540,D001_3,C016366,10.8614,106.691,21.98,0.069,14
1541,Z1541_C035630,1541,D001_3,C035630,10.8587,106.688,62.98,0.243,39
1542,Z1542_C041556,1542,D001_3,C041556,10.8578,106.686,44.03,0.177,15
1543,Z1543_C028986,1543,D001_3,C028986,10.8619,106.681,24.14,0.109,12
1544,Z1544_C024750,1544,D001_3,C024750,10.8668,106.681,34.56,0.199,14
1545,Z1545_C002070,1545,D001_3,C002070,10.8665,106.677,53.33,0.373,26
1546,Z1546_C013357,1546,D001_3,C013357,10.8641,106.69,67.69,0.25,34
1547,Z1547_C024066,1547,D001_3,C024066,10.8644,106.674,34.62,0.076,16
1548,Z1548_C008078,1548,D001_3,C008078,10.8567,106.668,13.87,0.044,15
1549,Z1549_C015864,1549,D001_3,C015864,10.8591,106.67,19.22,0.162,4
1550,Z1550_C025738,1550,D001_3,C025738,10.8641,106.673,18.64,0.164,14
1551,Z1551_C040030,1551,D001_3,C040030,10.8624,106.671,61.03,0.435,29
1552,Z1552_C017709,1552,D001_3,C017709,10.8615,106.674,42.34,0.197,19
1553,Z1553_C019951,1553,D001_3,C019951,10.8574,106.66,38.83,0.066,18
1554,Z1554_C025564,1554,D001_3,C025564,10.8661,106.667,61.03,0.311,32
1555,Z1555_C033929,1555,D001_3,C033929,10.8626,106.664,44.87,0.181,10
1556,Z1556_C017290,1556,D001_3,C017290,10.8601,106.669,62.11,0.227,28
1557,Z1557_C006932,1557,D001_3,C006932,10.86,106.667,35.4,0.092,27
1558,Z1558_C025399,1558,D001_3,C025399,10.8539,106.663,47.64,0.179,19
1559,Z1559_C006091,1559,D001_3,C006091,10.8562,106.673,36.84,0.157,28
1560,Z1560_C004014,1560,D001_3,C004014,10.8566,106.669,62.57,0.452,31
1561,Z1561_C014921,1561,D001_3,C014921,10.8545,106.671,17.05,0.098,13
1562,Z1562_C029843,1562,D001_3,C029843,10.8538,106.675,17.37,0.115,15
1563,Z1563_C009493,1563,D001_3,C009493,10.8536,106.691,70.59,0.325,31
1564,Z1564_C023506,1564,D001_3,C023506,10.8434,106.69,39.31,0.104,15
1565,Z1565_C026132,1565,D001_3,C026132,10.8392,106.686,56.05,0.36,21
1566,Z1566_C048623,1566,D001_3,C048623,10.8486,106.688,67.94,0.211,33
1567,Z1567_C001559,1567,D001_3,C001559,10.8456,106.682,62.63,0.318,29
1568,Z1568_C006281,1568,D001_3,C006281,10.8503,106.683,67.39,0.495,52
1569,Z1569_C018301,1569,D001_3,C018301,10.8538,106.685,24.22,0.057,5
1570,Z1570_C006988,1570,D001_3,C006988,10.8494,106.663,41.46,0.109,22
1571,Z1571_C028890,1571,D001_3,C028890,10.8475,106.664,42.05,0.203,23
1572,Z1572_C004248,1572,D001_3,C004248,10.8451,106.663,42.87,0.073,6
1573,Z1573_C034692,1573,D001_3,C034692,10.8435,106.671,54.65,0.381,27
1574,Z1574_C026860,1574,D001_3,C026860,10.8482,106.673,29.4,0.039,24
1575,Z1575_C021319,1575,D001_3,C021319,10.8499,106.679,61.62,0.265,16
1576,Z1576_C000442,1576,D001_3,C000442,10.8381,106.675,42.37,0.145,16
1577,Z1577_C008277,1577,D001_3,C008277,10.8375,106.673,46.45,0.069,16
1578,Z1578_C006859,1578,D001_3,C006859,10.8447,106.68,17.69,0.056,3
1579,Z1579_C036567,1579,D001_3,C036567,10.84,106.679,64.42,0.275,25
1580,Z1580_C048800,1580,D001_3,C048800,10.8657,106.683,39.48,0.619,30
1581,Z1581_C025322,1581,D001_3,C025322,10.8599,106.675,34.05,0.412,12
1582,Z1582_C019180,1582,D001_3,C019180,10.8544,106.675,24.6,0.39,9
1583,Z1583_C012452,1583,D001_3,C012452,10.8499,106.673,33.57,0.43,8
1584,Z1584_C048589,1584,D001_3,C048589,10.8643,106.681,22.3,0.526,18
1585,Z1585_C009513,1585,D001_3,C009513,10.8636,106.677,26.77,0.453,15
1586,Z1586_C045828,1586,D001_3,C045828,10.8613,106.678,15.26,0.394,24
1587,Z1587_C010125,1587,D001_3,C010125,10.8586,106.681,15.55,0.41,15
1588,Z1588_C013007,1588,D001_3,C013007,10.8495,106.673,52.66,0.611,17
1589,Z1589_C020642,1589,D001_3,C020642,10.8478,106.676,14.31,0.217,15
1590,Z1590_C003148,1590,D001_3,C003148,10.8462,106.677,36.49,0.531,20
1591,Z1591_C037232,1591,D001_3,C037232,10.8475,106.68,37.89,0.616,27
1592,Z1592_C007391,1592,D001_3,C007391,10.8448,106.684,25.81,0.321,24
1593,Z1593_C000626,1593,D001_3,C000626,10.838,106.679,24.04,0.386,28
1594,Z1594_C027909,1594,D001_3,C027909,10.8408,106.684,23.66,0.356,26
1595,Z1595_C035581,1595,D001_3,C035581,10.8409,106.685,6,0.412,22
1596,Z1596_C048857,1596,D001_3,C048857,10.8384,106.689,35.79,0.67,32
1597,Z1597_C002873,1597,D001_3,C002873,10.8345,106.685,9.39,0.179,15
1598,Z1598_C019384,1598,D001_3,C019384,10.8559,106.702,2.97,0.177,14
1599,Z1599_C015823,1599,D001_3,C015823,10.8582,106.7,33.88,0.668,43
1600,Z1600_C048288,1600,D001_3,C048288,10.8571,106.701,7.44,0.163,7
1601,Z1601_C033226,1601,D001_3,C033226,10.8578,106.704,30.62,0.626,18
1602,Z1602_C021016,1602,D001_3,C021016,10.8616,106.702,6.03,0.249,15
1603,Z1603_C012598,1603,D001_3,C012598,10.8507,106.702,35.59,0.371,25
1604,Z1604_C008636,1604,D001_3,C008636,10.8541,106.702,12.72,0.423,9
1605,Z1605_C040027,1605,D001_3,C040027,10.8521,106.702,4.54,0.216,4
1606,Z1606_C020534,1606,D001_3,C020534,10.8585,106.684,34.47,0.38,10
1607,Z1607_C036488,1607,D001_3,C036488,10.8568,106.69,38.23,0.577,26
1608,Z1608_C007393,1608,D001_3,C007393,10.8635,106.696,22.19,0.361,13
1609,Z1609_C029456,1609,D001_3,C029456,10.8578,106.693,27.22,0.654,26
1610,Z1610_C045944,1610,D001_3,C045944,10.8583,106.693,53.38,0.514,30
1611,Z1611_C014390,1611,D001_3,C014390,10.8615,106.689,17.61,0.341,10
1612,Z1612_C016682,1612,D001_3,C016682,10.8541,106.69,15.7,0.342,14
1613,Z1613_C009854,1613,D001_3,C009854,10.8548,106.697,16.77,0.206,15
1614,Z1614_C023315,1614,D001_3,C023315,10.8535,106.696,39.57,0.539,25
1615,Z1615_C023024,1615,D001_3,C023024,10.8555,106.695,12.42,0.237,9
1616,Z1616_C014760,1616,D001_3,C014760,10.8423,106.701,15.71,0.394,23
1617,Z1617_C007240,1617,D001_3,C007240,10.841,106.692,27.74,0.409,21
1618,Z1618_C017745,1618,D001_3,C017745,10.8394,106.695,42.59,0.627,25
1619,Z1619_C035826,1619,D001_3,C035826,10.8527,106.68,16.85,0.168,12
1620,Z1620_C001232,1620,D001_3,C001232,10.8472,106.685,34.18,0.396,8
1621,Z1621_C006499,1621,D001_3,C006499,10.8543,106.683,27.94,0.283,20
1622,Z1622_C019848,1622,D001_3,C019848,10.85,106.683,14.5,0.418,19
1623,Z1623_C022066,1623,D001_3,C022066,10.8543,106.685,31.82,0.637,38
1624,Z1624_C016174,1624,D001_3,C016174,10.8448,106.693,53.71,0.626,28
1625,Z1625_C012848,1625,D001_3,C012848,10.844,106.687,29.76,0.574,29
1626,Z1626_C038174,1626,D001_3,C038174,10.8419,106.69,7.57,0.201,14
1627,Z1627_C007096,1627,D001_3,C007096,10.8475,106.688,37.75,0.585,32
1628,Z1628_C043322,1628,D001_3,C043322,10.8461,106.688,21.27,0.25,6
1629,Z1629_C017848,1629,D001_3,C017848,10.8458,106.699,21.91,0.314,25
1630,Z1630_C009944,1630,D001_3,C009944,10.8489,106.693,19.78,0.428,11
1631,Z1631_C014878,1631,D001_3,C014878,10.6922,106.683,20.65,0.573,26
1632,Z1632_C049983,1632,D001_3,C049983,10.6827,106.692,12.81,0.491,30
1633,Z1633_C049661,1633,D001_3,C049661,10.6803,106.698,21.01,0.049,9
1634,Z1634_C003847,1634,D001_3,C003847,10.6715,106.699,8.18,0.227,7
1635,Z1635_C029284,1635,D001_3,C029284,10.6685,106.705,24.71,0.558,27
1636,Z1636_C013056,1636,D001_3,C013056,10.6564,106.708,24.68,0.23,18
1637,Z1637_C049891,1637,D001_3,C049891,10.6588,106.695,16.75,0.206,7
1638,Z1638_C001548,1638,D001_3,C001548,10.6576,106.693,20.37,0.523,38
1639,Z1639_C000978,1639,D001_3,C000978,10.6672,106.681,25.66,0.398,14
1640,Z1640_C026147,1640,D001_3,C026147,10.6679,106.723,28.32,0.327,31
1641,Z1641_C008278,1641,D001_3,C008278,10.6668,106.726,48.91,0.43,40
1642,Z1642_C005850,1642,D001_3,C005850,10.6872,106.716,51.8,0.312,33
1643,Z1643_C005040,1643,D001_3,C005040,10.6596,106.713,22.92,0.048,13
1644,Z1644_C036877,1644,D001_3,C036877,10.6581,106.722,74.05,0.548,40
1645,Z1645_C043250,1645,D001_3,C043250,10.6682,106.738,65.98,0.663,22
1646,Z1646_C029442,1646,D001_3,C029442,10.6657,106.74,77.58,0.407,62
1647,Z1647_C020662,1647,D001_3,C020662,10.6642,106.752,6.33,0.176,6
1648,Z1648_C016485,1648,D001_3,C016485,10.6762,106.739,50.15,0.51,29
1649,Z1649_C034762,1649,D001_3,C034762,10.6677,106.76,38.75,0.243,24
1650,Z1650_C049911,1650,D001_3,C049911,10.6757,106.749,57.64,0.642,36
1651,Z1651_C019117,1651,D001_3,C019117,10.6975,106.695,54.16,0.47,22
1652,Z1652_C018345,1652,D001_3,C018345,10.6869,106.742,13.19,0.243,10
1653,Z1653_C008503,1653,D001_3,C008503,10.6932,106.733,43.33,0.39,28
1654,Z1654_C002990,1654,D001_3,C002990,10.6878,106.742,40.95,0.282,22
1655,Z1655_C006845,1655,D001_3,C006845,10.6869,106.756,36.61,0.422,21
1656,Z1656_C048906,1656,D001_3,C048906,10.694,106.754,47.93,0.391,28
1657,Z1657_C040623,1657,D001_3,C040623,10.6922,106.751,42.57,0.364,21
1658,Z1658_C002998,1658,D001_3,C002998,10.8494,106.71,10.8,0.233,14
1659,Z1659_C017080,1659,D001_3,C017080,10.8596,106.72,8,0.363,24
1660,Z1660_C032126,1660,D001_3,C032126,10.8665,106.717,33.5,0.585,51
1661,Z1661_C022655,1661,D001_3,C022655,10.8556,106.715,36.18,0.546,52
1662,Z1662_C003815,1662,D001_3,C003815,10.8647,106.71,11.94,0.175,22
1663,Z1663_C001613,1663,D001_3,C001613,10.8504,106.713,14.92,0.285,11
1664,Z1664_C005711,1664,D001_3,C005711,10.8505,106.721,21.77,0.285,38
1665,Z1665_C023086,1665,D001_3,C023086,10.8575,106.729,20.29,0.477,38
1666,Z1666_C009264,1666,D001_3,C009264,10.8592,106.723,9.23,0.226,18
1667,Z1667_C027982,1667,D001_3,C027982,10.8647,106.727,5.15,0.271,19
1668,Z1668_C003617,1668,D001_3,C003617,10.8636,106.725,5.14,0.429,33
1669,Z1669_C003664,1669,D001_3,C003664,10.8646,106.734,11.23,0.201,7
1670,Z1670_C048925,1670,D001_3,C048925,10.8641,106.731,20.74,0.625,20
1671,Z1671_C019061,1671,D001_3,C019061,10.8683,106.738,15.04,0.237,30
1672,Z1672_C024279,1672,D001_3,C024279,10.8639,106.721,3.99,0.048,13
1673,Z1673_C001610,1673,D001_3,C001610,10.8519,106.738,36.08,0.419,60
1674,Z1674_C022143,1674,D001_3,C022143,10.8642,106.741,36.2,0.443,32
1675,Z1675_C049304,1675,D001_3,C049304,10.8599,106.743,8.69,0.039,6
1676,Z1676_C014536,1676,D001_3,C014536,10.842,106.728,35.96,0.504,42
1677,Z1677_C044821,1677,D001_3,C044821,10.839,106.737,48.22,0.47,97
1678,Z1678_C033142,1678,D001_3,C033142,10.8625,106.611,20.73,0.509,21
1679,Z1679_C047892,1679,D001_3,C047892,10.8617,106.598,1.57,0.214,14
1680,Z1680_C001967,1680,D001_3,C001967,10.8607,106.619,25.29,0.379,23
1681,Z1681_C010543,1681,D001_3,C010543,10.8635,106.618,8.58,0.387,20
1682,Z1682_C020099,1682,D001_3,C020099,10.8592,106.614,18.19,0.245,9
1683,Z1683_C017166,1683,D001_3,C017166,10.865,106.616,17.34,0.309,22
1684,Z1684_C019931,1684,D001_3,C019931,10.8619,106.615,13.22,0.387,26
1685,Z1685_C021239,1685,D001_3,C021239,10.8614,106.617,36.14,0.494,22
1686,Z1686_C037044,1686,D001_3,C037044,10.8697,106.605,10.46,0.441,18
1687,Z1687_C020049,1687,D001_3,C020049,10.8683,106.618,14.95,0.493,40
1688,Z1688_C005902,1688,D001_3,C005902,10.8484,106.606,5.86,0.395,21
1689,Z1689_C000752,1689,D001_3,C000752,10.854,106.611,32.97,0.637,32
1690,Z1690_C001781,1690,D001_3,C001781,10.8565,106.616,21.26,0.293,24
