customer_id,cluster_id,medoid_id,medoid_index,distance_km
C039779,3,C038542,3084,0.988743
C039782,6,C016665,1320,3.110677
C039814,4,C001362,118,2.865577
C039819,2,C006463,501,1.571789
C039821,4,C001362,118,2.548553
C039840,5,C023800,1861,2.012265
C039848,0,C041816,3311,0.603063
C039849,4,C001362,118,2.061304
C039850,1,C045643,3630,2.045292
C039873,6,C016665,1320,1.549957
C039874,3,C038542,3084,2.709702
C039876,7,C008032,630,2.493312
C039902,7,C008032,630,2.283050
C039921,6,C016665,1320,3.116727
C039924,4,C001362,118,1.658782
C039945,5,C023800,1861,2.104435
C039955,2,C006463,501,1.335860
C039967,6,C016665,1320,3.210331
C039996,0,C041816,3311,2.282599
C039997,5,C023800,1861,1.043843
C040003,0,C041816,3311,3.028028
C040018,3,C038542,3084,1.741954
C040021,6,C016665,1320,0.550535
C040032,1,C045643,3630,1.479889
C040033,1,C045643,3630,1.192879
C040052,7,C008032,630,2.066679
C040058,6,C016665,1320,1.667733
C040085,5,C023800,1861,2.745901
C040112,6,C016665,1320,1.040234
C040118,0,C041816,3311,0.914867
C040120,7,C008032,630,1.578739
C040134,6,C016665,1320,1.195221
C040142,7,C008032,630,2.518711
C040148,0,C041816,3311,2.203263
C040195,6,C016665,1320,1.685012
C040198,5,C023800,1861,2.119898
C040212,4,C001362,118,2.759972
C040265,7,C008032,630,1.120444
C040275,5,C023800,1861,1.925075
C040279,3,C038542,3084,2.380305
C040286,5,C023800,1861,1.939535
C040292,0,C041816,3311,1.545005
C040318,6,C016665,1320,1.683422
C040324,6,C016665,1320,2.601633
C040346,6,C016665,1320,1.350912
C040349,7,C008032,630,1.675101
C040410,4,C001362,118,2.318497
C040415,5,C023800,1861,1.640588
C040419,5,C023800,1861,2.097480
C040441,2,C006463,501,1.322212
C040490,7,C008032,630,2.441463
C040502,1,C045643,3630,2.161130
C040508,5,C023800,1861,2.712860
C040512,1,C045643,3630,1.258762
C040514,3,C038542,3084,1.340739
C040542,0,C041816,3311,1.371465
C040546,4,C001362,118,0.813157
C040548,6,C016665,1320,2.063486
C040570,6,C016665,1320,3.294562
C040574,2,C006463,501,1.554740
C040594,6,C016665,1320,0.314823
C040606,3,C038542,3084,2.250356
C040640,1,C045643,3630,1.519672
C040664,2,C006463,501,1.819131
C040670,4,C001362,118,0.957294
C040672,2,C006463,501,0.950544
C040686,0,C041816,3311,2.969670
C040688,1,C045643,3630,2.151016
C040690,1,C045643,3630,0.066289
C040707,4,C001362,118,1.131041
C040730,7,C008032,630,2.558961
C040752,7,C008032,630,0.814175
C040787,1,C045643,3630,1.561038
C040824,4,C001362,118,1.733276
C040832,1,C045643,3630,1.320957
C040835,5,C023800,1861,1.436663
C040860,0,C041816,3311,2.255460
C040874,3,C038542,3084,1.495907
C040913,1,C045643,3630,1.463313
C040914,0,C041816,3311,1.281305
C040942,3,C038542,3084,1.385691
C040962,3,C038542,3084,2.372198
C040985,7,C008032,630,2.900673
C040989,4,C001362,118,1.268610
C040993,7,C008032,630,1.312384
C040997,2,C006463,501,1.933825
C041026,2,C006463,501,1.659949
C041069,4,C001362,118,2.787375
C041070,1,C045643,3630,0.209982
C041074,5,C023800,1861,1.751245
C041091,1,C045643,3630,1.307050
C041093,0,C041816,3311,0.963447
C041114,3,C038542,3084,1.043546
C041120,2,C006463,501,0.638607
C041125,7,C008032,630,2.272601
C041139,5,C023800,1861,1.567657
C041140,0,C041816,3311,0.800420
C041160,6,C016665,1320,2.216589
C041170,7,C008032,630,2.773182
C041171,4,C001362,118,2.325634
C041174,0,C041816,3311,2.298052
C041199,3,C038542,3084,1.504146
C041215,3,C038542,3084,1.491264
C041219,3,C038542,3084,1.191584
C041223,1,C045643,3630,2.545869
C041231,0,C041816,3311,0.856537
C041233,4,C001362,118,3.451215
C041261,2,C006463,501,0.568808
C041289,0,C041816,3311,2.217583
C041323,0,C041816,3311,1.711494
C041364,0,C041816,3311,1.557780
C041367,6,C016665,1320,1.016389
C041381,0,C041816,3311,2.544051
C041382,0,C041816,3311,2.965400
C041386,4,C001362,118,2.404584
C041389,5,C023800,1861,2.169476
C041396,2,C006463,501,2.904177
C041400,3,C038542,3084,2.950685
C041420,1,C045643,3630,2.038318
C041444,5,C023800,1861,2.710057
C041445,0,C041816,3311,2.676714
C041468,2,C006463,501,3.268925
C041516,1,C045643,3630,0.893992
C041536,7,C008032,630,1.300033
C041540,6,C016665,1320,2.363554
C041571,0,C041816,3311,2.155234
C041584,0,C041816,3311,2.097736
C041615,6,C016665,1320,1.552078
C041619,6,C016665,1320,0.933702
C041629,1,C045643,3630,1.569301
C041652,4,C001362,118,2.445648
C041653,0,C041816,3311,3.262663
C041674,7,C008032,630,0.806765
C041678,3,C038542,3084,1.270216
C041712,6,C016665,1320,0.560811
C041716,4,C001362,118,1.052119
C041722,5,C023800,1861,1.159265
C041732,4,C001362,118,2.075287
C041733,1,C045643,3630,1.326651
C041748,0,C041816,3311,2.778049
C041758,0,C041816,3311,2.930793
C041779,3,C038542,3084,2.122326
C041781,2,C006463,501,1.363961
C041796,7,C008032,630,1.325242
C041816,0,C041816,3311,0.000000
C041842,7,C008032,630,1.451058
C041859,3,C038542,3084,2.160150
C041867,0,C041816,3311,0.425293
C041868,0,C041816,3311,2.384904
C041871,4,C001362,118,1.992740
C041887,0,C041816,3311,2.735771
C041891,5,C023800,1861,1.179925
C041894,0,C041816,3311,2.856952
C041901,3,C038542,3084,1.804973
C041904,3,C038542,3084,1.298855
C041912,3,C038542,3084,2.263975
C041982,0,C041816,3311,2.039002
C041984,6,C016665,1320,1.838982
C042014,4,C001362,118,1.226362
C042045,5,C023800,1861,1.511826
C042095,3,C038542,3084,1.612853
C042101,3,C038542,3084,1.000275
C042102,5,C023800,1861,2.926680
C042106,6,C016665,1320,2.134706
C042111,0,C041816,3311,2.311266
C042134,3,C038542,3084,1.228362
C042151,2,C006463,501,2.558817
C042164,3,C038542,3084,1.722277
C042176,5,C023800,1861,2.394938
C042228,2,C006463,501,1.763559
C042241,2,C006463,501,2.058614
C042262,6,C016665,1320,2.294301
C042268,2,C006463,501,1.908087
C042269,2,C006463,501,1.627478
C042272,4,C001362,118,1.186481
C042281,1,C045643,3630,0.284879
C042283,0,C041816,3311,2.840872
C042292,1,C045643,3630,2.486004
C042297,2,C006463,501,1.687540
C042312,5,C023800,1861,1.752076
C042316,4,C001362,118,2.425526
C042318,7,C008032,630,2.726122
C042329,4,C001362,118,1.504414
C042333,7,C008032,630,1.618919
C042334,0,C041816,3311,1.590455
C042348,0,C041816,3311,1.563354
C042352,6,C016665,1320,1.416272
C042353,3,C038542,3084,1.083049
C042364,7,C008032,630,3.118142
C042372,2,C006463,501,1.951770
C042390,7,C008032,630,2.260194
C042400,6,C016665,1320,1.944782
C042423,7,C008032,630,2.163849
C042424,0,C041816,3311,0.589215
C042439,0,C041816,3311,3.072522
C042466,1,C045643,3630,1.683190
C042468,1,C045643,3630,2.757662
C042487,4,C001362,118,2.289034
C042501,5,C023800,1861,1.280964
C042516,6,C016665,1320,1.834701
C042526,5,C023800,1861,2.165263
C042543,0,C041816,3311,2.062440
C042546,6,C016665,1320,2.247628
C042582,6,C016665,1320,1.935521
C042596,5,C023800,1861,2.352791
C042625,6,C016665,1320,0.595287
C042642,2,C006463,501,3.086990
C042650,2,C006463,501,2.615076
C042658,6,C016665,1320,2.593106
C042674,1,C045643,3630,0.512586
C042679,4,C001362,118,2.148852
C042697,3,C038542,3084,2.093977
C042712,0,C041816,3311,2.647148
C042732,5,C023800,1861,0.025027
C042756,1,C045643,3630,1.864921
C042767,6,C016665,1320,2.095418
C042770,1,C045643,3630,0.784671
C042776,7,C008032,630,1.029978
C042799,4,C001362,118,2.857909
C042813,3,C038542,3084,3.115932
C042825,6,C016665,1320,2.675542
C042864,1,C045643,3630,1.504134
C042879,6,C016665,1320,1.791561
C042883,5,C023800,1861,1.385337
C042899,5,C023800,1861,0.953486
C042915,7,C008032,630,2.094539
C042916,1,C045643,3630,2.420710
C042917,7,C008032,630,2.448109
C042945,3,C038542,3084,1.378572
C042956,0,C041816,3311,3.164359
C042957,0,C041816,3311,2.503073
C042961,5,C023800,1861,1.962155
C042966,0,C041816,3311,1.411925
C042967,5,C023800,1861,2.621862
C042973,4,C001362,118,3.067769
C042983,4,C001362,118,1.938463
C042988,7,C008032,630,1.732677
C042989,7,C008032,630,2.672239
C042992,4,C001362,118,2.343398
C042993,3,C038542,3084,2.354026
C043014,6,C016665,1320,2.313245
C043037,5,C023800,1861,2.383511
C043054,2,C006463,501,2.043499
C043061,6,C016665,1320,2.790957
C043063,2,C006463,501,1.783453
C043080,2,C006463,501,0.904466
C043085,3,C038542,3084,1.033198
C043091,0,C041816,3311,2.992685
C043092,7,C008032,630,3.196928
C043119,5,C023800,1861,2.293177
C043129,4,C001362,118,2.108588
C043144,1,C045643,3630,0.888593
C043155,4,C001362,118,1.579329
C043163,7,C008032,630,1.826314
C043181,4,C001362,118,2.083891
C043188,7,C008032,630,1.428733
C043189,6,C016665,1320,1.656305
C043193,0,C041816,3311,2.104218
C043208,0,C041816,3311,2.121756
C043235,7,C008032,630,0.683205
C043245,4,C001362,118,2.629108
C043267,0,C041816,3311,2.003401
C043273,4,C001362,118,1.855775
C043310,2,C006463,501,1.812868
C043325,1,C045643,3630,2.508510
C043329,3,C038542,3084,1.798432
C043330,2,C006463,501,1.788685
C043339,4,C001362,118,0.570338
C043347,1,C045643,3630,0.952831
C043350,3,C038542,3084,1.770241
C043352,3,C038542,3084,0.325473
C043355,5,C023800,1861,3.670215
C043366,2,C006463,501,3.016364
C043395,4,C001362,118,0.548095
C043415,5,C023800,1861,1.012936
C043434,3,C038542,3084,2.953584
C043462,5,C023800,1861,1.242006
C043488,1,C045643,3630,1.250962
C043505,2,C006463,501,2.095995
C043542,7,C008032,630,2.232552
C043544,2,C006463,501,1.550810
C043547,5,C023800,1861,3.335474
C043550,0,C041816,3311,2.626862
C043567,5,C023800,1861,1.540031
C043579,4,C001362,118,2.754814
C043584,5,C023800,1861,1.287151
C043589,4,C001362,118,1.904224
C043620,5,C023800,1861,2.304657
C043626,2,C006463,501,0.747414
C043631,2,C006463,501,2.622380
C043658,0,C041816,3311,2.614843
C043668,2,C006463,501,2.368087
C043669,3,C038542,3084,2.103137
C043673,0,C041816,3311,3.124799
C043677,2,C006463,501,1.998692
C043680,1,C045643,3630,1.239934
C043685,5,C023800,1861,1.454842
C043693,0,C041816,3311,1.901107
C043702,1,C045643,3630,1.647933
C043706,5,C023800,1861,2.988666
C043717,2,C006463,501,0.724466
C043738,1,C045643,3630,2.455468
C043743,4,C001362,118,1.065531
C043750,0,C041816,3311,2.430822
C043774,7,C008032,630,1.292258
C043806,3,C038542,3084,1.905150
C043814,0,C041816,3311,2.306295
C043823,6,C016665,1320,2.452992
C043832,4,C001362,118,3.100215
C043842,1,C045643,3630,1.177845
C043854,3,C038542,3084,1.460207
C043856,5,C023800,1861,2.340179
C043879,6,C016665,1320,2.051046
C043893,6,C016665,1320,1.561109
C043894,4,C001362,118,1.807655
C043912,1,C045643,3630,0.495462
C043914,5,C023800,1861,2.456450
C043924,2,C006463,501,1.998498
C043941,5,C023800,1861,2.009476
C043987,6,C016665,1320,1.712534
C043989,7,C008032,630,2.246147
C043990,4,C001362,118,2.680554
C043996,3,C038542,3084,0.500277
C044011,7,C008032,630,1.693022
C044019,4,C001362,118,2.732756
C044034,5,C023800,1861,2.262541
C044040,0,C041816,3311,0.343642
C044068,4,C001362,118,2.475777
C044078,6,C016665,1320,2.321596
C044085,5,C023800,1861,1.868914
C044089,3,C038542,3084,2.581683
C044098,5,C023800,1861,2.082088
C044099,5,C023800,1861,2.213221
C044125,0,C041816,3311,2.235000
C044130,3,C038542,3084,2.124648
C044159,6,C016665,1320,1.636084
C044164,7,C008032,630,0.914149
C044197,0,C041816,3311,2.916525
C044203,5,C023800,1861,2.190777
C044208,1,C045643,3630,2.750329
C044225,5,C023800,1861,2.346389
C044235,4,C001362,118,1.338558
C044240,3,C038542,3084,0.689577
C044258,4,C001362,118,2.959915
C044260,6,C016665,1320,0.813611
C044276,6,C016665,1320,1.182090
C044291,2,C006463,501,1.282263
C044297,6,C016665,1320,1.838746
C044299,3,C038542,3084,2.133878
C044354,7,C008032,630,2.398272
C044359,3,C038542,3084,2.276618
C044365,0,C041816,3311,2.323147
C044372,3,C038542,3084,2.376317
C044379,2,C006463,501,2.586533
C044408,0,C041816,3311,2.701026
C044414,1,C045643,3630,1.446214
C044418,1,C045643,3630,1.698030
C044430,0,C041816,3311,0.788866
C044437,1,C045643,3630,1.899837
C044438,0,C041816,3311,1.570705
C044450,0,C041816,3311,0.925592
C044452,1,C045643,3630,1.800204
C044460,3,C038542,3084,1.693366
C044470,3,C038542,3084,1.222322
C044473,4,C001362,118,1.944307
C044492,5,C023800,1861,1.981082
C044494,0,C041816,3311,2.204845
C044539,5,C023800,1861,2.228247
C044559,7,C008032,630,2.295776
C044580,0,C041816,3311,2.464835
C044589,1,C045643,3630,1.708919
C044593,6,C016665,1320,1.807309
C044596,1,C045643,3630,1.745315
C044605,2,C006463,501,0.677659
C044614,6,C016665,1320,1.945626
C044616,4,C001362,118,1.554324
C044619,5,C023800,1861,2.590861
C044621,3,C038542,3084,2.187675
C044623,7,C008032,630,1.853564
C044643,5,C023800,1861,0.626502
C044658,3,C038542,3084,1.439356
C044668,0,C041816,3311,1.622576
C044674,7,C008032,630,2.128207
C044684,4,C001362,118,3.175547
C044688,7,C008032,630,1.855161
C044699,0,C041816,3311,2.555570
C044709,6,C016665,1320,1.651055
C044711,1,C045643,3630,1.880041
C044743,6,C016665,1320,2.813170
C044745,1,C045643,3630,2.204671
C044833,4,C001362,118,1.976059
C044845,4,C001362,118,0.644953
C044872,3,C038542,3084,2.685843
C044882,0,C041816,3311,2.019802
C044902,4,C001362,118,1.620549
C044912,3,C038542,3084,0.567889
C044919,1,C045643,3630,1.297866
C044929,1,C045643,3630,1.820209
C044960,6,C016665,1320,2.107365
C044964,2,C006463,501,1.080670
C044975,1,C045643,3630,1.056470
C045019,6,C016665,1320,2.151763
C045032,5,C023800,1861,2.412911
C045036,0,C041816,3311,3.164727
C045055,6,C016665,1320,1.900391
C045074,5,C023800,1861,1.127638
C045079,0,C041816,3311,2.496722
C045091,2,C006463,501,2.426631
C045094,4,C001362,118,1.437110
C045095,4,C001362,118,1.177254
C045101,5,C023800,1861,0.878740
C045102,6,C016665,1320,2.157950
C045105,1,C045643,3630,1.282120
C045108,0,C041816,3311,2.115769
C045124,5,C023800,1861,2.569657
C045133,3,C038542,3084,1.488262
C045146,0,C041816,3311,2.214771
C045150,1,C045643,3630,2.413921
C045176,3,C038542,3084,2.039964
C045177,3,C038542,3084,0.881893
C045182,4,C001362,118,1.857121
C045251,1,C045643,3630,1.001678
C045274,6,C016665,1320,0.893104
C045287,6,C016665,1320,1.702643
C045300,0,C041816,3311,2.773517
C045301,0,C041816,3311,2.135675
C045319,2,C006463,501,2.313711
C045350,4,C001362,118,1.398716
C045356,5,C023800,1861,2.094358
C045375,0,C041816,3311,1.569966
C045377,1,C045643,3630,1.180587
C045397,5,C023800,1861,3.117790
C045398,0,C041816,3311,2.184940
C045399,5,C023800,1861,1.761129
C045410,7,C008032,630,0.872630
C045411,3,C038542,3084,1.430873
C045422,4,C001362,118,0.524438
C045437,0,C041816,3311,1.848408
C045441,4,C001362,118,0.193976
C045445,4,C001362,118,0.634461
C045453,4,C001362,118,2.288147
C045459,1,C045643,3630,1.913128
C045487,5,C023800,1861,1.810664
C045493,0,C041816,3311,1.424042
C045498,4,C001362,118,1.945732
C045513,2,C006463,501,1.970596
C045516,6,C016665,1320,1.519508
C045519,0,C041816,3311,1.420656
C045525,7,C008032,630,1.381312
C045526,3,C038542,3084,1.975549
C045528,2,C006463,501,1.833747
C045530,7,C008032,630,1.771267
C045539,3,C038542,3084,1.581921
C045554,1,C045643,3630,1.939970
C045563,7,C008032,630,1.593265
C045574,2,C006463,501,1.794144
C045577,2,C006463,501,1.410488
C045594,1,C045643,3630,1.617744
C045595,2,C006463,501,1.947529
C045618,0,C041816,3311,1.559642
C045621,2,C006463,501,0.928107
C045635,4,C001362,118,0.611598
C045639,5,C023800,1861,1.203767
C045643,1,C045643,3630,0.000000
C045648,0,C041816,3311,1.725803
C045650,7,C008032,630,2.085551
C045665,5,C023800,1861,1.824353
C045666,1,C045643,3630,0.642431
C045699,0,C041816,3311,2.325962
C045709,0,C041816,3311,1.325148
C045718,7,C008032,630,1.447404
C045729,3,C038542,3084,1.241484
C045735,0,C041816,3311,1.920376
C045737,7,C008032,630,2.170901
C045755,4,C001362,118,2.137782
C045789,6,C016665,1320,2.192043
C045802,5,C023800,1861,3.123956
C045811,7,C008032,630,2.599377
C045833,6,C016665,1320,0.747109
C045840,7,C008032,630,2.691172
C045859,7,C008032,630,1.115017
C045866,7,C008032,630,0.421581
C045869,6,C016665,1320,1.557833
C045870,6,C016665,1320,0.293219
C045883,1,C045643,3630,1.162618
C045884,5,C023800,1861,2.038601
C045892,5,C023800,1861,2.172273
C045894,6,C016665,1320,1.919223
C045906,7,C008032,630,1.253658
C045924,4,C001362,118,1.842432
C046004,0,C041816,3311,0.334520
C046020,0,C041816,3311,2.271279
C046031,5,C023800,1861,3.684810
C046033,0,C041816,3311,2.831573
C046038,3,C038542,3084,0.921245
C046058,6,C016665,1320,1.941199
C046063,0,C041816,3311,1.241386
C046080,3,C038542,3084,2.032312
C046087,2,C006463,501,1.053877
C046091,7,C008032,630,1.556730
C046093,3,C038542,3084,1.711307
C046110,6,C016665,1320,2.481975
C046117,2,C006463,501,2.958930
C046121,3,C038542,3084,3.412732
C046123,2,C006463,501,2.214392
C046132,0,C041816,3311,3.065923
C046181,2,C006463,501,1.954339
C046186,5,C023800,1861,1.173403
C046196,7,C008032,630,1.542673
C046224,7,C008032,630,2.448530
C046225,1,C045643,3630,2.269851
C046228,7,C008032,630,1.783044
C046244,7,C008032,630,0.785602
C046250,2,C006463,501,2.142145
C046265,1,C045643,3630,2.636902
C046297,5,C023800,1861,2.839699
C046343,2,C006463,501,2.013198
C046346,7,C008032,630,2.498831
C046356,4,C001362,118,3.492076
C046360,1,C045643,3630,1.664315
C046432,5,C023800,1861,2.672139
C046436,0,C041816,3311,1.894567
C046485,5,C023800,1861,1.479373
C046492,6,C016665,1320,1.954392
C046510,0,C041816,3311,2.785009
C046534,2,C006463,501,2.327531
C046555,2,C006463,501,1.217045
C046567,0,C041816,3311,2.126815
C046582,0,C041816,3311,2.775178
C046603,0,C041816,3311,2.535563
C046611,6,C016665,1320,0.985651
C046612,6,C016665,1320,1.194789
C046618,3,C038542,3084,1.459805
C046656,0,C041816,3311,0.758792
C046700,3,C038542,3084,2.057812
C046703,0,C041816,3311,1.047880
C046723,1,C045643,3630,1.575828
C046736,0,C041816,3311,0.961703
C046740,2,C006463,501,1.838482
C046745,3,C038542,3084,0.741027
C046757,5,C023800,1861,2.662361
C046766,7,C008032,630,2.771952
C046767,2,C006463,501,2.568710
C046768,1,C045643,3630,2.902222
C046772,6,C016665,1320,1.291018
C046776,0,C041816,3311,3.090490
C046780,4,C001362,118,2.084967
C046781,1,C045643,3630,2.123210
C046792,3,C038542,3084,2.555857
C046802,3,C038542,3084,2.006550
C046810,3,C038542,3084,1.797176
C046837,4,C001362,118,1.871020
C046857,5,C023800,1861,2.184531
C046860,0,C041816,3311,0.930544
C046874,7,C008032,630,0.543626
C046879,7,C008032,630,1.608348
C046900,7,C008032,630,1.541456
C046901,2,C006463,501,1.490503
C046919,4,C001362,118,1.393063
C046944,3,C038542,3084,1.518000
C046953,2,C006463,501,1.719982
C046963,0,C041816,3311,1.316310
C046973,4,C001362,118,1.940809
C046974,1,C045643,3630,1.736074
C047011,6,C016665,1320,2.302899
C047022,7,C008032,630,2.221304
C047035,3,C038542,3084,2.908985
C047041,7,C008032,630,2.135675
C047050,7,C008032,630,2.620007
C047053,7,C008032,630,1.910341
C047061,6,C016665,1320,1.976773
C047073,5,C023800,1861,2.249575
C047089,2,C006463,501,2.491831
C047110,0,C041816,3311,2.248371
C047129,0,C041816,3311,2.823331
C047140,5,C023800,1861,2.506844
C047142,5,C023800,1861,2.141172
C047143,1,C045643,3630,2.646924
C047150,6,C016665,1320,2.268997
C047171,6,C016665,1320,2.239474
C047172,2,C006463,501,1.770362
C047183,5,C023800,1861,0.805550
C047187,4,C001362,118,1.796004
C047193,3,C038542,3084,2.450201
C047200,0,C041816,3311,0.923381
C047212,2,C006463,501,2.598591
C047246,3,C038542,3084,1.959589
C047250,6,C016665,1320,2.483337
C047255,0,C041816,3311,2.256391
C047262,1,C045643,3630,2.453116
C047274,5,C023800,1861,0.836876
C047279,6,C016665,1320,2.562737
C047285,7,C008032,630,0.156469
C047287,5,C023800,1861,1.919339
C047325,0,C041816,3311,1.821752
C047337,0,C041816,3311,3.304600
C047342,5,C023800,1861,1.174043
C047346,6,C016665,1320,1.258038
C047351,4,C001362,118,1.291284
C047359,4,C001362,118,0.909759
C047380,7,C008032,630,2.683542
C047381,6,C016665,1320,2.022474
C047382,1,C045643,3630,2.106797
C047406,7,C008032,630,0.693769
C047425,6,C016665,1320,2.165275
C047431,5,C023800,1861,1.895274
C047461,0,C041816,3311,1.200417
C047462,0,C041816,3311,2.830456
C047464,0,C041816,3311,0.246191
C047483,7,C008032,630,0.823080
C047496,6,C016665,1320,0.845114
C047497,4,C001362,118,2.026365
C047499,4,C001362,118,2.062282
C047503,0,C041816,3311,2.744209
C047517,7,C008032,630,2.253675
C047522,3,C038542,3084,2.219131
C047549,7,C008032,630,2.099556
C047555,6,C016665,1320,2.082882
C047557,1,C045643,3630,2.318661
C047582,2,C006463,501,0.260211
C047586,2,C006463,501,2.015609
C047593,7,C008032,630,0.327486
C047650,5,C023800,1861,1.826679
C047657,0,C041816,3311,2.502885
C047673,2,C006463,501,1.989476
C047676,1,C045643,3630,1.454964
C047708,3,C038542,3084,2.174715
C047729,7,C008032,630,2.551213
C047739,7,C008032,630,0.536656
C047747,4,C001362,118,2.264098
C047748,7,C008032,630,1.349257
C047752,3,C038542,3084,1.505449
C047754,3,C038542,3084,2.062128
C047764,3,C038542,3084,0.427345
C047774,4,C001362,118,0.274224
C047786,2,C006463,501,2.248906
C047808,6,C016665,1320,2.558845
C047817,7,C008032,630,1.284196
C047822,1,C045643,3630,2.794910
C047830,1,C045643,3630,2.493233
C047862,4,C001362,118,0.569901
C047865,0,C041816,3311,2.612527
C047868,4,C001362,118,1.953978
C047888,2,C006463,501,1.137490
C047898,4,C001362,118,2.245570
C047934,6,C016665,1320,2.085583
C047937,5,C023800,1861,2.379644
C047942,7,C008032,630,1.046612
C047986,0,C041816,3311,1.553307
C047993,6,C016665,1320,2.031762
C047995,0,C041816,3311,1.581625
C047999,2,C006463,501,2.533862
C048009,4,C001362,118,1.809771
C048043,0,C041816,3311,2.615659
C048050,6,C016665,1320,1.141863
C048061,0,C041816,3311,0.292449
C048092,6,C016665,1320,1.920513
C048104,0,C041816,3311,0.456844
C048106,0,C041816,3311,2.277384
C048129,0,C041816,3311,0.604582
C048147,0,C041816,3311,1.171694
C048153,5,C023800,1861,1.272205
C048163,0,C041816,3311,1.740406
C048166,1,C045643,3630,1.554944
C048171,7,C008032,630,2.085733
C048185,7,C008032,630,1.876089
C048193,2,C006463,501,1.232410
C048199,1,C045643,3630,0.824205
C048214,4,C001362,118,2.473623
C048221,4,C001362,118,1.980810
C048237,5,C023800,1861,1.986659
C048245,0,C041816,3311,1.802515
C048252,5,C023800,1861,2.332731
C048260,1,C045643,3630,1.451812
C048262,6,C016665,1320,0.873130
C048274,6,C016665,1320,1.982912
C048291,1,C045643,3630,2.122788
C048317,4,C001362,118,1.045792
C048323,4,C001362,118,1.819268
C048341,0,C041816,3311,1.965378
C048353,0,C041816,3311,2.463401
C048379,5,C023800,1861,1.102251
C048389,3,C038542,3084,1.522924
C048425,0,C041816,3311,2.511143
C048429,1,C045643,3630,2.984450
C048430,0,C041816,3311,2.758892
C048445,5,C023800,1861,2.176256
C048474,6,C016665,1320,2.290623
C048490,3,C038542,3084,1.708821
C048494,1,C045643,3630,1.140921
C048499,0,C041816,3311,2.008047
C048500,5,C023800,1861,1.246673
C048515,1,C045643,3630,2.367455
C048519,2,C006463,501,2.285403
C048520,4,C001362,118,1.754916
C048527,4,C001362,118,1.417108
C048531,2,C006463,501,2.203309
C048568,5,C023800,1861,2.446327
C048575,2,C006463,501,2.445467
C048577,0,C041816,3311,2.902350
C048597,2,C006463,501,1.698222
C048598,1,C045643,3630,1.269985
C048601,1,C045643,3630,2.353916
C048604,1,C045643,3630,1.641141
C048616,1,C045643,3630,1.147694
C048618,5,C023800,1861,2.468129
C048625,1,C045643,3630,1.159020
C048638,5,C023800,1861,1.976006
C048650,4,C001362,118,2.369717
C048651,6,C016665,1320,2.248580
C048672,6,C016665,1320,2.584883
C048680,5,C023800,1861,1.812936
C048685,1,C045643,3630,1.303065
C048692,5,C023800,1861,1.968229
C048693,0,C041816,3311,0.652759
C048696,6,C016665,1320,2.423914
C048699,0,C041816,3311,2.034497
C048708,1,C045643,3630,2.441004
C048738,4,C001362,118,1.352114
C048743,5,C023800,1861,1.434075
C048754,4,C001362,118,1.139076
C048757,1,C045643,3630,1.656202
C048764,5,C023800,1861,2.620785
C048769,0,C041816,3311,2.394347
C048777,1,C045643,3630,0.918620
C048795,2,C006463,501,1.415921
C048801,5,C023800,1861,2.488145
C048826,6,C016665,1320,2.393296
C048858,3,C038542,3084,2.191535
C048905,2,C006463,501,1.185772
C048917,5,C023800,1861,3.123916
C048937,1,C045643,3630,1.551056
C048961,6,C016665,1320,2.399783
C048986,5,C023800,1861,2.390919
C048989,2,C006463,501,1.281749
C049001,5,C023800,1861,1.948344
C049012,4,C001362,118,1.876180
C049023,5,C023800,1861,1.553812
C049024,6,C016665,1320,0.368996
C049043,0,C041816,3311,2.662241
C049061,3,C038542,3084,1.343515
C049098,6,C016665,1320,1.267678
C049100,4,C001362,118,2.292976
C049102,0,C041816,3311,1.819937
C049118,7,C008032,630,0.712778
C049142,3,C038542,3084,2.873655
C049163,4,C001362,118,2.772222
C049174,3,C038542,3084,1.740547
C049222,4,C001362,118,2.434932
C049230,0,C041816,3311,2.539308
C049234,4,C001362,118,0.576957
C049236,5,C023800,1861,1.707080
C049256,0,C041816,3311,0.398383
C049278,4,C001362,118,2.586971
C049285,0,C041816,3311,0.451358
C049321,4,C001362,118,2.284377
C049329,1,C045643,3630,2.253696
C049336,7,C008032,630,1.543951
C049347,6,C016665,1320,2.096302
C049348,5,C023800,1861,2.311938
C049352,5,C023800,1861,1.092218
C049355,5,C023800,1861,1.837266
C049363,7,C008032,630,1.746512
C049364,7,C008032,630,1.986981
C049370,7,C008032,630,0.833568
C049378,7,C008032,630,2.762953
C049387,1,C045643,3630,1.408436
C049388,2,C006463,501,1.046981
C049395,3,C038542,3084,0.540015
C049405,3,C038542,3084,2.957116
C049412,7,C008032,630,0.641485
C049422,4,C001362,118,1.981221
C049434,2,C006463,501,1.960080
C049437,2,C006463,501,1.923972
C049443,4,C001362,118,0.642632
C049449,2,C006463,501,2.302006
C049450,6,C016665,1320,2.078465
C049464,5,C023800,1861,1.451940
C049479,6,C016665,1320,1.766623
C049486,5,C023800,1861,1.519321
C049491,3,C038542,3084,2.094488
C049499,0,C041816,3311,2.387023
C049510,2,C006463,501,2.603127
C049514,6,C016665,1320,1.367997
C049526,3,C038542,3084,1.913017
C049531,4,C001362,118,0.858238
C049538,0,C041816,3311,1.308923
C049541,5,C023800,1861,0.664897
C049546,5,C023800,1861,0.745999
C049547,6,C016665,1320,0.304721
C049553,7,C008032,630,2.521652
