Customer_ID,Cluster_ID,Assigned_Medoid_Index,Assigned_Medoid_ID,Distance_km
"C001531",4,9961,"C022249",6.683033
"C001533",2,868,"C001904",2.445450
"C001534",0,5705,"C012675",4.159576
"C001536",5,21482,"C047883",3.633497
"C001540",2,868,"C001904",2.282873
"C001543",4,9961,"C022249",8.371960
"C001545",0,5705,"C012675",3.920165
"C001546",0,5705,"C012675",6.328864
"C001548",2,868,"C001904",3.634502
"C001549",5,21482,"C047883",1.970956
"C001550",1,5732,"C012734",13.215965
"C001551",2,868,"C001904",2.838047
"C001552",2,868,"C001904",2.511557
"C001554",2,868,"C001904",3.925248
"C001555",2,868,"C001904",5.767181
"C001557",1,5732,"C012734",6.191376
"C001559",1,5732,"C012734",5.140612
"C001562",5,21482,"C047883",1.739943
"C001563",4,9961,"C022249",3.799615
"C001564",4,9961,"C022249",4.456555
"C001565",4,9961,"C022249",3.799047
"C001568",2,868,"C001904",8.770815
"C001573",0,5705,"C012675",7.879528
"C001575",5,21482,"C047883",4.660971
"C001576",0,5705,"C012675",5.727077
"C001581",3,16827,"C037407",2.469200
"C001582",3,16827,"C037407",6.381627
"C001583",3,16827,"C037407",7.160628
"C001587",5,21482,"C047883",10.659880
"C001589",0,5705,"C012675",0.473903
"C001590",2,868,"C001904",5.971459
"C001595",3,16827,"C037407",5.972351
"C001598",2,868,"C001904",7.442698
"C001602",0,5705,"C012675",4.548618
"C001603",5,21482,"C047883",11.756169
"C001607",3,16827,"C037407",8.282199
"C001610",1,5732,"C012734",2.628195
"C001611",5,21482,"C047883",5.135376
"C001612",3,16827,"C037407",10.342191
"C001613",1,5732,"C012734",2.666558
"C001614",0,5705,"C012675",10.598222
"C001615",5,21482,"C047883",5.357164
"C001616",4,9961,"C022249",5.251002
"C001618",1,5732,"C012734",8.632366
"C001622",2,868,"C001904",3.635334
"C001625",1,5732,"C012734",9.590533
"C001628",5,21482,"C047883",2.959214
"C001629",0,5705,"C012675",7.136125
"C001633",5,21482,"C047883",10.723360
"C001635",1,5732,"C012734",17.107943
"C001636",1,5732,"C012734",6.569354
"C001638",3,16827,"C037407",7.707524
"C001639",3,16827,"C037407",3.992205
"C001641",5,21482,"C047883",11.172598
"C001644",0,5705,"C012675",4.250279
"C001649",4,9961,"C022249",2.549819
"C001651",0,5705,"C012675",6.042981
"C001654",0,5705,"C012675",4.758241
"C001659",2,868,"C001904",9.557601
"C001660",0,5705,"C012675",9.693408
"C001662",2,868,"C001904",5.063331
"C001664",0,5705,"C012675",6.894885
"C001666",1,5732,"C012734",7.939912
"C001675",0,5705,"C012675",3.073739
"C001677",1,5732,"C012734",3.909185
"C001678",0,5705,"C012675",4.975826
"C001679",0,5705,"C012675",7.740109
"C001680",1,5732,"C012734",13.550598
"C001682",4,9961,"C022249",9.136066
"C001684",1,5732,"C012734",5.184452
"C001686",0,5705,"C012675",4.171274
"C001687",3,16827,"C037407",2.326166
"C001689",2,868,"C001904",7.026495
"C001691",2,868,"C001904",3.731461
"C001693",5,21482,"C047883",7.557250
"C001694",4,9961,"C022249",4.019693
"C001697",1,5732,"C012734",3.278825
"C001702",3,16827,"C037407",5.347149
"C001703",4,9961,"C022249",4.564425
"C001706",4,9961,"C022249",0.931232
"C001708",1,5732,"C012734",12.323917
"C001709",2,868,"C001904",8.634777
"C001710",4,9961,"C022249",6.105188
"C001714",4,9961,"C022249",4.692853
"C001715",0,5705,"C012675",3.927238
"C001717",4,9961,"C022249",2.014879
"C001718",2,868,"C001904",10.280290
"C001719",3,16827,"C037407",2.691646
"C001722",1,5732,"C012734",2.492330
"C001725",1,5732,"C012734",2.463574
"C001726",0,5705,"C012675",9.512842
"C001729",0,5705,"C012675",7.839585
"C001732",3,16827,"C037407",7.018184
"C001735",5,21482,"C047883",2.870605
"C001736",0,5705,"C012675",6.995296
"C001737",1,5732,"C012734",6.535442
"C001741",1,5732,"C012734",5.950806
"C001748",1,5732,"C012734",3.887779
"C001750",3,16827,"C037407",2.869932
"C001755",1,5732,"C012734",4.392321
"C001758",1,5732,"C012734",4.446565
"C001761",5,21482,"C047883",8.554438
"C001762",1,5732,"C012734",7.416134
"C001763",1,5732,"C012734",3.784875
"C001765",2,868,"C001904",2.921189
"C001766",3,16827,"C037407",3.891498
"C001767",0,5705,"C012675",6.322341
"C001768",2,868,"C001904",11.291664
"C001769",5,21482,"C047883",5.847997
"C001771",0,5705,"C012675",5.266775
"C001772",4,9961,"C022249",4.012873
"C001774",0,5705,"C012675",1.478888
"C001775",0,5705,"C012675",5.930133
"C001779",5,21482,"C047883",5.922431
"C001780",1,5732,"C012734",2.458331
"C001781",1,5732,"C012734",12.472010
"C001783",1,5732,"C012734",7.268370
"C001784",4,9961,"C022249",3.868116
"C001787",2,868,"C001904",7.552814
"C001788",5,21482,"C047883",2.822625
"C001789",3,16827,"C037407",4.196954
"C001791",4,9961,"C022249",6.323019
"C001792",0,5705,"C012675",3.647250
"C001796",4,9961,"C022249",6.939487
"C001797",0,5705,"C012675",4.693605
"C001801",2,868,"C001904",0.973604
"C001803",4,9961,"C022249",1.529584
"C001806",2,868,"C001904",6.033200
"C001809",5,21482,"C047883",11.819188
"C001811",0,5705,"C012675",2.855272
"C001812",1,5732,"C012734",6.165616
"C001813",1,5732,"C012734",2.827187
"C001814",2,868,"C001904",5.090010
"C001815",5,21482,"C047883",6.798867
"C001817",5,21482,"C047883",5.306778
"C001819",1,5732,"C012734",3.263589
"C001822",3,16827,"C037407",9.567117
"C001823",0,5705,"C012675",5.943531
"C001831",4,9961,"C022249",3.266373
"C001832",0,5705,"C012675",1.681077
"C001834",5,21482,"C047883",10.121435
"C001843",2,868,"C001904",4.626187
"C001845",0,5705,"C012675",2.517118
"C001849",0,5705,"C012675",6.437344
"C001851",1,5732,"C012734",13.747697
"C001853",2,868,"C001904",3.043843
"C001855",3,16827,"C037407",4.973859
"C001856",4,9961,"C022249",3.183197
"C001859",5,21482,"C047883",10.736714
"C001861",1,5732,"C012734",5.912421
"C001867",5,21482,"C047883",6.965474
"C001869",0,5705,"C012675",1.453256
"C001872",1,5732,"C012734",4.616713
"C001875",1,5732,"C012734",11.257831
"C001878",0,5705,"C012675",4.843987
"C001879",0,5705,"C012675",7.184673
"C001880",4,9961,"C022249",5.169266
"C001882",4,9961,"C022249",2.628875
"C001884",5,21482,"C047883",2.858762
"C001885",0,5705,"C012675",4.178419
"C001886",1,5732,"C012734",5.259313
"C001890",4,9961,"C022249",2.089333
"C001891",5,21482,"C047883",11.745543
"C001893",5,21482,"C047883",11.122242
"C001896",2,868,"C001904",10.600371
"C001899",1,5732,"C012734",3.919164
"C001900",4,9961,"C022249",4.096511
"C001901",3,16827,"C037407",4.577101
"C001904",2,868,"C001904",0.000000
"C001907",0,5705,"C012675",6.436109
"C001910",2,868,"C001904",5.751565
"C001914",5,21482,"C047883",9.141050
"C001915",1,5732,"C012734",13.081707
"C001916",1,5732,"C012734",7.789436
"C001917",5,21482,"C047883",10.496497
"C001918",2,868,"C001904",5.290688
"C001919",1,5732,"C012734",3.636888
"C001925",3,16827,"C037407",4.586200
"C001928",5,21482,"C047883",6.001438
"C001929",4,9961,"C022249",4.373566
"C001938",0,5705,"C012675",3.847226
"C001941",3,16827,"C037407",5.783368
"C001946",4,9961,"C022249",4.856888
"C001947",2,868,"C001904",9.038635
"C001952",1,5732,"C012734",3.600588
"C001954",2,868,"C001904",1.420887
"C001959",1,5732,"C012734",0.615186
"C001960",1,5732,"C012734",3.531964
"C001961",2,868,"C001904",5.021080
"C001962",1,5732,"C012734",15.075785
"C001964",2,868,"C001904",3.740440
"C001965",0,5705,"C012675",5.292430
"C001966",5,21482,"C047883",4.659079
"C001967",1,5732,"C012734",12.196096
"C001968",3,16827,"C037407",3.349366
"C001971",2,868,"C001904",4.534265
"C001972",5,21482,"C047883",3.598673
"C001974",1,5732,"C012734",2.112867
"C001977",2,868,"C001904",3.438056
"C001978",5,21482,"C047883",1.210446
"C001979",1,5732,"C012734",9.336886
"C001980",1,5732,"C012734",2.990636
"C001981",3,16827,"C037407",8.221969
"C001983",5,21482,"C047883",9.468019
"C001984",1,5732,"C012734",12.100226
"C001986",3,16827,"C037407",2.298899
"C001987",5,21482,"C047883",4.928820
"C001989",1,5732,"C012734",7.787357
"C001990",0,5705,"C012675",6.949931
"C001996",1,5732,"C012734",1.879160
"C001998",1,5732,"C012734",5.449298
"C002000",5,21482,"C047883",10.036744
"C002001",0,5705,"C012675",2.007273
"C002002",0,5705,"C012675",6.871514
"C002003",0,5705,"C012675",6.731458
"C002008",5,21482,"C047883",11.858640
"C002010",2,868,"C001904",4.377539
"C002011",3,16827,"C037407",6.674304
"C002012",3,16827,"C037407",2.873041
"C002018",4,9961,"C022249",3.301725
"C002022",5,21482,"C047883",10.781994
"C002023",4,9961,"C022249",2.842172
"C002027",3,16827,"C037407",1.226756
"C002029",0,5705,"C012675",4.306413
"C002032",4,9961,"C022249",4.517470
"C002034",5,21482,"C047883",2.428759
"C002035",5,21482,"C047883",4.164005
"C002037",0,5705,"C012675",7.245224
"C002041",2,868,"C001904",3.088081
"C002043",2,868,"C001904",7.797251
"C002047",4,9961,"C022249",1.016586
"C002048",1,5732,"C012734",10.719644
"C002054",2,868,"C001904",3.928542
"C002055",5,21482,"C047883",11.090952
"C002056",0,5705,"C012675",0.688213
"C002058",1,5732,"C012734",1.385972
"C002061",4,9961,"C022249",3.966108
"C002063",4,9961,"C022249",4.420415
"C002064",0,5705,"C012675",5.803231
"C002065",4,9961,"C022249",1.538864
"C002069",0,5705,"C012675",6.592410
"C002070",1,5732,"C012734",6.749963
"C002072",4,9961,"C022249",2.956911
"C002074",0,5705,"C012675",1.534581
"C002076",5,21482,"C047883",12.432179
"C002080",0,5705,"C012675",8.561299
"C002081",3,16827,"C037407",2.194096
"C002082",5,21482,"C047883",10.265601
"C002083",1,5732,"C012734",12.813385
"C002087",1,5732,"C012734",7.708902
"C002088",2,868,"C001904",8.912316
"C002089",5,21482,"C047883",3.196214
"C002090",0,5705,"C012675",5.521818
"C002093",0,5705,"C012675",8.420096
"C002094",4,9961,"C022249",6.976542
"C002095",0,5705,"C012675",8.404753
"C002098",5,21482,"C047883",1.780312
"C002102",5,21482,"C047883",10.986229
"C002104",3,16827,"C037407",7.622864
"C002106",5,21482,"C047883",11.799485
"C002107",4,9961,"C022249",4.592747
"C002108",5,21482,"C047883",4.366383
"C002109",0,5705,"C012675",4.926259
"C002110",3,16827,"C037407",1.222804
"C002111",1,5732,"C012734",3.670881
"C002114",2,868,"C001904",3.922701
"C002115",2,868,"C001904",3.620795
"C002118",0,5705,"C012675",9.793775
"C002124",0,5705,"C012675",2.560191
"C002125",0,5705,"C012675",3.591707
"C002126",4,9961,"C022249",2.816766
"C002128",1,5732,"C012734",5.876237
"C002129",0,5705,"C012675",3.216240
"C002131",4,9961,"C022249",1.051696
"C002133",2,868,"C001904",10.053122
"C002136",1,5732,"C012734",2.133627
"C002138",4,9961,"C022249",5.392909
"C002139",2,868,"C001904",7.412559
"C002143",0,5705,"C012675",4.242208
"C002147",5,21482,"C047883",6.457863
"C002148",5,21482,"C047883",9.827868
"C002152",0,5705,"C012675",2.666244
"C002154",5,21482,"C047883",2.748533
"C002159",5,21482,"C047883",6.049958
"C002160",0,5705,"C012675",5.403269
"C002161",0,5705,"C012675",3.692140
"C002163",2,868,"C001904",9.879391
"C002165",0,5705,"C012675",1.879422
"C002166",5,21482,"C047883",7.074242
"C002167",1,5732,"C012734",3.070929
"C002168",1,5732,"C012734",16.866824
"C002169",5,21482,"C047883",9.046678
"C002170",0,5705,"C012675",8.070113
"C002172",0,5705,"C012675",9.022086
"C002178",5,21482,"C047883",5.180262
"C002179",0,5705,"C012675",4.219227
"C002183",4,9961,"C022249",3.553906
"C002188",2,868,"C001904",10.064473
"C002192",0,5705,"C012675",1.326177
"C002200",5,21482,"C047883",6.279042
"C002201",1,5732,"C012734",13.056878
"C002203",3,16827,"C037407",5.228523
"C002204",1,5732,"C012734",3.765418
"C002205",2,868,"C001904",1.736408
"C002206",1,5732,"C012734",7.400552
"C002207",1,5732,"C012734",1.966244
"C002209",0,5705,"C012675",2.064262
"C002211",0,5705,"C012675",6.060020
"C002212",0,5705,"C012675",8.024942
"C002217",5,21482,"C047883",12.154116
"C002218",5,21482,"C047883",4.255977
"C002220",1,5732,"C012734",10.071013
"C002221",0,5705,"C012675",6.809017
"C002222",2,868,"C001904",7.033929
"C002225",4,9961,"C022249",6.879232
"C002226",5,21482,"C047883",11.820754
"C002227",2,868,"C001904",7.587810
"C002228",2,868,"C001904",2.362002
"C002229",4,9961,"C022249",4.225251
"C002230",5,21482,"C047883",4.705056
"C002233",2,868,"C001904",7.945990
"C002234",1,5732,"C012734",11.418680
"C002235",2,868,"C001904",3.254848
"C002238",2,868,"C001904",4.739570
"C002239",5,21482,"C047883",12.512297
"C002241",5,21482,"C047883",4.748523
"C002243",4,9961,"C022249",3.697453
"C002245",0,5705,"C012675",4.421501
"C002246",2,868,"C001904",3.845198
"C002247",2,868,"C001904",4.502508
"C002251",5,21482,"C047883",4.363218
"C002252",0,5705,"C012675",7.671461
"C002255",3,16827,"C037407",7.338670
"C002258",0,5705,"C012675",2.919456
"C002259",3,16827,"C037407",7.150406
"C002260",5,21482,"C047883",10.309623
"C002261",0,5705,"C012675",5.611059
"C002262",2,868,"C001904",11.911467
"C002265",1,5732,"C012734",2.497326
"C002268",2,868,"C001904",8.472289
"C002270",3,16827,"C037407",3.703465
"C002271",1,5732,"C012734",5.658065
"C002273",4,9961,"C022249",3.569564
"C002274",5,21482,"C047883",12.825568
"C002275",5,21482,"C047883",10.438954
"C002277",3,16827,"C037407",6.578049
"C002279",5,21482,"C047883",4.778002
"C002281",0,5705,"C012675",5.915937
"C002282",5,21482,"C047883",4.009113
"C002283",1,5732,"C012734",6.951493
"C002284",5,21482,"C047883",3.812585
"C002292",3,16827,"C037407",3.343313
"C002294",5,21482,"C047883",10.497496
"C002295",0,5705,"C012675",8.325802
"C002300",2,868,"C001904",7.705183
"C002301",2,868,"C001904",4.005246
"C002304",5,21482,"C047883",12.089868
"C002307",3,16827,"C037407",3.255063
"C002310",5,21482,"C047883",8.582252
"C002311",4,9961,"C022249",0.664848
"C002314",1,5732,"C012734",4.499222
"C002315",2,868,"C001904",3.846842
"C002320",5,21482,"C047883",13.150859
"C002322",0,5705,"C012675",6.495353
"C002325",0,5705,"C012675",4.645711
"C002328",5,21482,"C047883",4.883251
"C002331",2,868,"C001904",4.591536
"C002332",5,21482,"C047883",11.555025
"C002333",1,5732,"C012734",7.889984
"C002335",5,21482,"C047883",2.157876
"C002336",0,5705,"C012675",7.194071
"C002338",1,5732,"C012734",2.282858
"C002339",1,5732,"C012734",10.822737
"C002341",5,21482,"C047883",15.608430
"C002346",0,5705,"C012675",4.963043
"C002347",4,9961,"C022249",4.077707
"C002348",4,9961,"C022249",4.724514
"C002350",2,868,"C001904",4.469524
"C002355",4,9961,"C022249",4.125341
"C002360",0,5705,"C012675",7.287389
"C002361",5,21482,"C047883",6.545383
"C002362",4,9961,"C022249",1.832175
"C002363",1,5732,"C012734",4.011490
"C002365",4,9961,"C022249",3.920039
"C002368",0,5705,"C012675",6.148526
"C002371",3,16827,"C037407",2.872948
"C002373",5,21482,"C047883",9.874032
"C002374",2,868,"C001904",4.951723
"C002376",5,21482,"C047883",3.299906
"C002378",5,21482,"C047883",10.431274
"C002381",0,5705,"C012675",8.819496
"C002385",2,868,"C001904",9.907571
"C002390",1,5732,"C012734",6.921545
"C002391",5,21482,"C047883",2.513752
"C002393",5,21482,"C047883",2.803364
"C002396",1,5732,"C012734",7.039760
"C002397",5,21482,"C047883",12.315628
"C002398",2,868,"C001904",3.881221
"C002399",1,5732,"C012734",7.626194
"C002403",1,5732,"C012734",3.208472
"C002404",5,21482,"C047883",12.124294
"C002405",2,868,"C001904",0.588289
"C002406",0,5705,"C012675",1.239496
"C002408",3,16827,"C037407",8.538003
"C002410",0,5705,"C012675",5.184389
"C002412",0,5705,"C012675",4.561289
"C002413",1,5732,"C012734",8.079040
"C002415",1,5732,"C012734",8.996605
"C002416",4,9961,"C022249",2.718635
"C002417",5,21482,"C047883",7.587300
"C002418",4,9961,"C022249",1.326168
"C002419",2,868,"C001904",5.970530
"C002422",2,868,"C001904",10.979834
"C002423",1,5732,"C012734",6.606342
"C002424",0,5705,"C012675",5.056004
"C002425",3,16827,"C037407",2.647801
"C002427",0,5705,"C012675",6.368813
"C002429",0,5705,"C012675",2.475775
"C002434",1,5732,"C012734",5.227911
"C002436",2,868,"C001904",7.725772
"C002440",5,21482,"C047883",2.119378
"C002443",3,16827,"C037407",5.944425
"C002444",1,5732,"C012734",7.504969
"C002446",5,21482,"C047883",6.896539
"C002449",0,5705,"C012675",5.925084
"C002452",1,5732,"C012734",5.678635
"C002454",3,16827,"C037407",8.433301
"C002456",4,9961,"C022249",1.387940
"C002463",1,5732,"C012734",6.288516
"C002465",5,21482,"C047883",5.859759
"C002467",5,21482,"C047883",3.876403
"C002473",1,5732,"C012734",4.309279
"C002474",2,868,"C001904",11.007592
"C002479",2,868,"C001904",11.109912
"C002480",3,16827,"C037407",4.182979
"C002481",1,5732,"C012734",4.301725
"C002483",3,16827,"C037407",3.259427
"C002487",1,5732,"C012734",15.236114
"C002489",1,5732,"C012734",7.225645
"C002494",4,9961,"C022249",1.620181
"C002495",5,21482,"C047883",1.844710
"C002499",3,16827,"C037407",3.585254
"C002501",2,868,"C001904",6.545532
"C002503",5,21482,"C047883",1.499523
"C002506",3,16827,"C037407",1.484253
"C002510",4,9961,"C022249",2.105377
"C002511",4,9961,"C022249",5.183494
"C002514",5,21482,"C047883",11.450420
"C002515",1,5732,"C012734",5.865821
"C002516",0,5705,"C012675",7.663476
"C002517",2,868,"C001904",2.926696
"C002522",3,16827,"C037407",2.759419
"C002523",1,5732,"C012734",11.169016
"C002524",3,16827,"C037407",3.171906
"C002527",0,5705,"C012675",2.886306
"C002534",5,21482,"C047883",0.993887
"C002536",1,5732,"C012734",3.300441
"C002537",5,21482,"C047883",1.222817
"C002538",5,21482,"C047883",6.721291
"C002540",0,5705,"C012675",3.075118
"C002543",5,21482,"C047883",13.085493
"C002545",2,868,"C001904",10.021563
"C002547",5,21482,"C047883",5.678762
"C002548",4,9961,"C022249",5.009269
"C002549",5,21482,"C047883",6.971195
"C002551",1,5732,"C012734",8.382421
"C002553",1,5732,"C012734",6.253273
"C002554",4,9961,"C022249",3.778498
"C002558",4,9961,"C022249",4.751209
"C002560",1,5732,"C012734",8.209577
"C002564",0,5705,"C012675",9.630759
"C002565",0,5705,"C012675",9.356784
"C002571",5,21482,"C047883",6.596306
"C002572",2,868,"C001904",5.480463
"C002574",2,868,"C001904",0.969202
"C002575",2,868,"C001904",4.178661
"C002576",5,21482,"C047883",4.664110
"C002577",1,5732,"C012734",7.432609
"C002578",1,5732,"C012734",1.019538
"C002582",2,868,"C001904",5.395063
"C002584",0,5705,"C012675",4.455571
"C002586",2,868,"C001904",4.506001
"C002588",1,5732,"C012734",12.819322
"C002590",5,21482,"C047883",8.135314
"C002592",0,5705,"C012675",4.891986
"C002594",5,21482,"C047883",8.057693
"C002595",0,5705,"C012675",4.079686
"C002596",3,16827,"C037407",5.800711
"C002600",5,21482,"C047883",6.618915
"C002601",3,16827,"C037407",4.660782
"C002602",2,868,"C001904",9.391279
"C002604",0,5705,"C012675",2.487004
"C002605",1,5732,"C012734",6.037847
"C002606",3,16827,"C037407",7.153401
"C002609",1,5732,"C012734",8.170469
"C002610",2,868,"C001904",4.799448
"C002614",5,21482,"C047883",3.117367
"C002616",3,16827,"C037407",1.242529
"C002618",1,5732,"C012734",9.646074
"C002620",1,5732,"C012734",3.076091
"C002622",5,21482,"C047883",11.470235
"C002625",4,9961,"C022249",3.673730
"C002631",2,868,"C001904",12.199468
"C002633",2,868,"C001904",5.691581
"C002634",1,5732,"C012734",8.818491
"C002637",5,21482,"C047883",11.462214
"C002639",2,868,"C001904",9.853759
"C002640",1,5732,"C012734",2.245982
"C002642",3,16827,"C037407",1.685497
"C002646",0,5705,"C012675",6.620741
"C002648",4,9961,"C022249",4.075837
"C002650",3,16827,"C037407",5.775853
"C002655",1,5732,"C012734",7.695293
"C002656",0,5705,"C012675",4.230849
"C002658",2,868,"C001904",11.714651
"C002661",5,21482,"C047883",3.323751
"C002665",5,21482,"C047883",7.747895
"C002666",2,868,"C001904",1.539172
"C002669",1,5732,"C012734",5.410260
"C002675",3,16827,"C037407",4.888846
"C002676",2,868,"C001904",3.891524
"C002681",5,21482,"C047883",3.093372
"C002682",5,21482,"C047883",10.206364
"C002683",0,5705,"C012675",6.792492
"C002685",4,9961,"C022249",3.235027
"C002686",5,21482,"C047883",1.016658
"C002695",1,5732,"C012734",7.613580
"C002696",0,5705,"C012675",3.400152
"C002699",5,21482,"C047883",12.625213
"C002700",4,9961,"C022249",0.634249
"C002701",5,21482,"C047883",13.523952
"C002703",5,21482,"C047883",5.570440
"C002704",4,9961,"C022249",3.603333
"C002705",5,21482,"C047883",2.496203
"C002708",2,868,"C001904",0.959825
"C002713",5,21482,"C047883",3.116733
"C002714",3,16827,"C037407",0.970233
"C002720",5,21482,"C047883",5.294361
