Origin_Node_ID,Destination_Node_ID,Distance_km,Travel_Time_min,Traffic_Level,Road_Restrictions,Velocity
D001_2,C024821,19.551,85.3,High,,13.752168815943728
D001_3,C009074,19.549,66.6,Medium,,17.611711711711713
D001_3,C009290,19.548,85.3,High,,13.750058616647127
D001_2,C041370,19.548,66.6,Medium,One-Way,17.61081081081081
D001_4,C018171,19.547,85.3,High,No Heavy Trucks,13.749355216881595
D001_1,C016443,19.539,85.3,High,,13.743728018757329
D001_2,C041932,19.537,66.6,Medium,,17.600900900900903
D001_3,C011260,19.534,85.2,High,,13.756338028169012
D001_3,C004149,19.528,66.6,Medium,One-Way,17.592792792792793
D001_3,C014786,19.528,85.2,High,,13.752112676056335
D001_2,C016088,19.527,85.2,High,,13.751408450704224
D001_4,C017724,19.525,66.6,Medium,,17.59009009009009
D001_4,C019129,19.521,66.5,Medium,No Heavy Trucks,17.612932330827068
D001_3,C021529,19.518,66.5,Medium,,17.610225563909776
D001_4,C016516,19.515,66.5,Medium,,17.60751879699248
D001_2,C032508,19.515,66.5,Medium,,17.60751879699248
D001_1,C025964,19.514,66.5,Medium,No Heavy Trucks,17.606616541353382
D001_1,C017056,19.506,53.2,Low,No Heavy Trucks,21.999248120300752
D001_1,C034121,19.501,66.5,Medium,,17.594887218045113
D001_5,C012172,19.501,66.5,Medium,,17.594887218045113
D001_4,C010380,19.5,66.5,Medium,,17.593984962406015
D001_4,C043403,19.499,53.2,Low,No Heavy Trucks,21.991353383458645
D001_5,C049619,19.499,66.5,Medium,,17.593082706766914
D001_1,C033704,19.498,53.2,Low,,21.990225563909775
D001_3,C021724,19.496,66.5,Medium,,17.590375939849622
D001_4,C003250,19.493,66.5,Medium,,17.58766917293233
D001_2,C011724,19.493,66.5,Medium,,17.58766917293233
D001_2,C020367,19.493,85.1,High,One-Way,13.743595769682726
D001_2,C040501,19.491,66.4,Medium,,17.61234939759036
D001_5,C038543,19.491,53.2,Low,One-Way,21.982330827067667
D001_4,C042171,19.49,66.4,Medium,,17.611445783132528
D001_4,C029205,19.488,66.4,Medium,No Heavy Trucks,17.60963855421687
D001_2,C043627,19.487,66.4,Medium,,17.608734939759035
D001_3,C007612,19.485,66.4,Medium,,17.606927710843372
D001_1,C010073,19.475,85.0,High,,13.747058823529413
D001_1,C035825,19.472,66.4,Medium,,17.595180722891566
D001_3,C047093,19.471,53.1,Low,,22.001129943502825
D001_1,C034601,19.47,66.4,Medium,,17.593373493975903
D001_3,C020786,19.469,66.4,Medium,No Heavy Trucks,17.592469879518074
D001_2,C003218,19.469,66.4,Medium,,17.592469879518074
D001_5,C042918,19.469,66.4,Medium,,17.592469879518074
D001_4,C018182,19.467,84.9,High,One-Way,13.757597173144875
D001_1,C002959,19.465,53.1,Low,,21.994350282485875
D001_1,C014313,19.465,66.4,Medium,One-Way,17.588855421686745
D001_4,C021539,19.463,66.4,Medium,,17.587048192771086
D001_2,C047518,19.459,84.9,High,One-Way,13.751943462897525
D001_4,C009625,19.457,66.3,Medium,,17.608144796380092
D001_4,C043533,19.456,66.3,Medium,No Heavy Trucks,17.607239819004526
D001_3,C039973,19.455,66.3,Medium,,17.606334841628957
D001_3,C015608,19.454,66.3,Medium,,17.605429864253395
D001_4,C033397,19.451,66.3,Medium,No Heavy Trucks,17.6027149321267
D001_1,C040965,19.451,84.9,High,,13.746289752650176
D001_4,C006022,19.45,53.0,Low,,22.0188679245283
D001_4,C030199,19.45,53.0,Low,,22.0188679245283
D001_3,C018341,19.45,66.3,Medium,,17.601809954751133
D001_1,C023091,19.449,66.3,Medium,One-Way,17.600904977375567
D001_4,C003012,19.447,53.0,Low,,22.015471698113206
D001_1,C017364,19.445,66.3,Medium,One-Way,17.597285067873305
D001_5,C034635,19.445,66.3,Medium,,17.597285067873305
D001_3,C045983,19.444,66.3,Medium,,17.596380090497735
D001_3,C008713,19.442,66.3,Medium,No Heavy Trucks,17.594570135746608
D001_3,C007139,19.44,66.3,Medium,No Heavy Trucks,17.592760180995477
D001_3,C039551,19.437,66.3,Medium,,17.59004524886878
D001_4,C010567,19.435,66.3,Medium,,17.588235294117645
D001_1,C041900,19.435,84.8,High,,13.751179245283017
D001_1,C018081,19.433,66.2,Medium,One-Way,17.612990936555892
D001_1,C023609,19.432,66.2,Medium,,17.612084592145013
D001_1,C028555,19.43,84.8,High,,13.747641509433961
D001_2,C027607,19.43,84.8,High,,13.747641509433961
D001_4,C015935,19.427,66.2,Medium,,17.607552870090636
D001_2,C000069,19.426,84.8,High,,13.744811320754716
D001_2,C001660,19.426,66.2,Medium,,17.606646525679757
D001_5,C019500,19.425,53.0,Low,,21.99056603773585
D001_3,C047468,19.421,53.0,Low,,21.986037735849056
D001_5,C042831,19.421,84.7,High,,13.757497048406139
D001_3,C000680,19.415,53.0,Low,,21.97924528301887
D001_4,C004789,19.414,66.2,Medium,One-Way,17.595770392749248
D001_4,C017520,19.414,66.2,Medium,,17.595770392749248
D001_3,C011795,19.414,52.9,Low,,22.01965973534972
D001_3,C039994,19.413,66.2,Medium,One-Way,17.59486404833837
D001_4,C003471,19.412,84.7,High,,13.751121605667059
D001_4,C027803,19.412,66.2,Medium,,17.593957703927494
D001_2,C011919,19.407,66.2,Medium,,17.589425981873113
D001_3,C047309,19.405,66.2,Medium,No Heavy Trucks,17.587613293051362
D001_2,C022691,19.404,66.1,Medium,,17.613313161875947
D001_1,C008034,19.403,84.7,High,,13.744746162927981
D001_3,C021324,19.401,84.7,High,,13.743329397874852
D001_2,C032245,19.398,66.1,Medium,,17.60786686838124
D001_1,C020314,19.396,84.6,High,,13.756028368794327
D001_2,C016051,19.396,66.1,Medium,,17.60605143721634
D001_5,C017013,19.395,66.1,Medium,,17.60514372163389
D001_5,C029271,19.385,52.9,Low,,21.98676748582231
D001_4,C007610,19.383,52.9,Low,,21.984499054820418
D001_1,C023454,19.383,66.1,Medium,,17.59425113464448
D001_3,C009710,19.379,66.1,Medium,,17.590620272314677
D001_4,C037469,19.377,66.1,Medium,One-Way,17.588804841149773
D001_2,C043960,19.376,84.5,High,No Heavy Trucks,13.75810650887574
D001_5,C001190,19.375,66.1,Medium,,17.586989409984874
D001_3,C030767,19.374,52.8,Low,,22.01590909090909
D001_1,C010047,19.374,66.0,Medium,,17.61272727272727
D001_1,C014489,19.374,84.5,High,,13.756686390532543
D001_3,C009133,19.37,52.8,Low,,22.011363636363637
D001_1,C045689,19.369,66.0,Medium,,17.608181818181816
D001_4,C042346,19.368,66.0,Medium,,17.607272727272726
D001_1,C000197,19.366,52.8,Low,,22.006818181818183
D001_1,C045499,19.364,52.8,Low,,22.004545454545454
D001_2,C034732,19.361,66.0,Medium,,17.60090909090909
D001_3,C009967,19.358,84.5,High,,13.745325443786982
D001_4,C024587,19.355,66.0,Medium,,17.595454545454544
D001_4,C040331,19.354,66.0,Medium,No Heavy Trucks,17.594545454545454
D001_2,C023988,19.354,66.0,Medium,,17.594545454545454
D001_2,C030915,19.354,52.8,Low,,21.993181818181817
D001_3,C049250,19.352,52.8,Low,,21.990909090909092
D001_3,C010491,19.351,66.0,Medium,,17.59181818181818
D001_1,C016773,19.351,66.0,Medium,,17.59181818181818
D001_4,C044801,19.35,66.0,Medium,,17.59090909090909
D001_3,C032410,19.348,66.0,Medium,,17.589090909090906
D001_4,C043916,19.346,66.0,Medium,One-Way,17.587272727272726
D001_2,C048945,19.342,65.9,Medium,,17.610318664643398
D001_1,C013938,19.341,52.7,Low,One-Way,22.02011385199241
D001_2,C048503,19.34,65.9,Medium,One-Way,17.608497723823973
D001_1,C026207,19.339,65.9,Medium,,17.607587253414263
D001_4,C001038,19.337,65.9,Medium,No Heavy Trucks,17.605766312594838
D001_3,C031767,19.337,65.9,Medium,,17.605766312594838
D001_2,C021942,19.335,52.7,Low,,22.013282732447816
D001_3,C006667,19.334,84.4,High,No Heavy Trucks,13.744549763033174
D001_3,C023178,19.334,65.9,Medium,,17.603034901365703
D001_1,C044335,19.333,65.9,Medium,,17.602124430955993
D001_1,C012967,19.332,84.4,High,One-Way,13.743127962085309
D001_3,C023132,19.33,52.7,Low,One-Way,22.00759013282732
D001_2,C026776,19.33,84.3,High,No Heavy Trucks,13.758007117437721
D001_1,C039181,19.327,52.7,Low,,22.004174573055028
D001_2,C028644,19.327,84.3,High,,13.755871886120998
D001_3,C003045,19.324,84.3,High,,13.753736654804271
D001_3,C018804,19.324,65.9,Medium,One-Way,17.59393019726859
D001_1,C020082,19.324,65.9,Medium,,17.59393019726859
D001_2,C001512,19.324,65.9,Medium,,17.59393019726859
D001_3,C034980,19.322,52.7,Low,,21.998481973434533
D001_3,C028660,19.321,65.9,Medium,,17.591198786039453
D001_2,C049474,19.318,65.9,Medium,,17.588467374810318
D001_4,C041013,19.316,65.9,Medium,,17.586646433990893
D001_4,C014966,19.315,52.7,Low,,21.990512333965842
D001_4,C021360,19.314,52.7,Low,,21.989373814041745
D001_3,C024990,19.314,65.8,Medium,,17.611550151975685
D001_3,C012798,19.313,65.8,Medium,,17.610638297872338
D001_1,C012811,19.312,84.3,High,,13.745195729537366
D001_1,C011328,19.311,65.8,Medium,One-Way,17.608814589665652
D001_4,C045329,19.309,65.8,Medium,,17.606990881458966
D001_4,C034670,19.308,52.7,Low,,21.982542694497152
D001_3,C045130,19.308,52.7,Low,,21.982542694497152
D001_3,C013673,19.305,84.2,High,,13.756532066508314
D001_2,C012433,19.302,65.8,Medium,One-Way,17.60060790273556
D001_5,C029753,19.302,65.8,Medium,No Heavy Trucks,17.60060790273556
D001_5,C003652,19.3,65.8,Medium,One-Way,17.598784194528875
D001_3,C020306,19.299,65.8,Medium,,17.597872340425532
D001_1,C001301,19.299,65.8,Medium,,17.597872340425532
D001_4,C018929,19.296,65.8,Medium,No Heavy Trucks,17.5951367781155
D001_3,C003137,19.296,52.6,Low,,22.010646387832697
D001_3,C023446,19.295,52.6,Low,,22.009505703422054
D001_4,C003076,19.292,84.2,High,,13.74726840855107
D001_2,C024281,19.29,52.6,Low,,22.00380228136882
D001_3,C019385,19.288,65.8,Medium,One-Way,17.587841945288755
D001_2,C037305,19.288,65.8,Medium,No Heavy Trucks,17.587841945288755
D001_3,C001582,19.287,52.6,Low,No Heavy Trucks,22.00038022813688
D001_3,C031188,19.287,84.2,High,,13.743705463182897
D001_4,C049674,19.286,84.2,High,,13.742992874109264
D001_2,C036823,19.285,65.7,Medium,,17.61187214611872
D001_4,C008308,19.284,52.6,Low,,21.99695817490494
D001_3,C000097,19.283,52.6,Low,,21.995817490494296
D001_3,C042871,19.281,65.7,Medium,,17.60821917808219
D001_3,C001226,19.278,65.7,Medium,,17.605479452054794
D001_5,C040783,19.278,65.7,Medium,,17.605479452054794
D001_5,C048509,19.277,65.7,Medium,,17.604566210045665
D001_4,C049594,19.275,84.1,High,One-Way,13.751486325802615
D001_1,C008037,19.275,84.1,High,,13.751486325802615
D001_4,C047428,19.272,65.7,Medium,One-Way,17.599999999999998
D001_3,C027394,19.271,52.6,Low,,21.98212927756654
D001_3,C041922,19.269,65.7,Medium,,17.5972602739726
D001_2,C024039,19.268,65.7,Medium,,17.59634703196347
D001_4,C047724,19.262,65.7,Medium,,17.590867579908675
D001_5,C012254,19.262,65.7,Medium,,17.590867579908675
D001_5,C047234,19.262,52.5,Low,,22.013714285714286
D001_1,C019726,19.258,84.0,High,,13.755714285714285
D001_1,C029972,19.258,84.0,High,,13.755714285714285
D001_2,C039300,19.258,84.0,High,One-Way,13.755714285714285
D001_1,C049017,19.257,65.6,Medium,,17.613109756097565
D001_4,C000326,19.256,52.5,Low,,22.006857142857143
D001_4,C024006,19.255,84.0,High,,13.753571428571428
D001_1,C021884,19.255,84.0,High,,13.753571428571428
D001_4,C015261,19.252,84.0,High,,13.751428571428571
D001_3,C029325,19.251,65.6,Medium,,17.607621951219514
D001_3,C049754,19.251,65.6,Medium,No Heavy Trucks,17.607621951219514
D001_2,C011120,19.248,65.6,Medium,,17.60487804878049
D001_1,C029380,19.244,52.5,Low,,21.993142857142857
D001_3,C026973,19.243,52.5,Low,,21.991999999999997
D001_1,C002139,19.243,52.5,Low,One-Way,21.991999999999997
D001_3,C017978,19.242,84.0,High,,13.744285714285716
D001_2,C004719,19.241,65.6,Medium,,17.598475609756097
D001_3,C044508,19.236,65.6,Medium,No Heavy Trucks,17.593902439024394
D001_2,C019934,19.235,52.5,Low,,21.982857142857142
D001_2,C027558,19.235,83.9,High,,13.755661501787841
D001_3,C022000,19.232,52.5,Low,,21.97942857142857
D001_4,C000104,19.23,65.6,Medium,,17.588414634146343
D001_3,C030699,19.229,65.6,Medium,,17.5875
D001_4,C019056,19.226,65.5,Medium,,17.611603053435115
D001_1,C034031,19.226,65.5,Medium,No Heavy Trucks,17.611603053435115
D001_2,C003977,19.225,83.9,High,,13.748510131108462
D001_2,C016379,19.225,65.5,Medium,One-Way,17.610687022900766
D001_3,C002011,19.224,52.4,Low,,22.012213740458016
D001_1,C032138,19.224,65.5,Medium,,17.609770992366414
D001_3,C009102,19.222,65.5,Medium,,17.607938931297713
D001_3,C021496,19.222,65.5,Medium,,17.607938931297713
D001_2,C025890,19.221,65.5,Medium,,17.60702290076336
D001_5,C027078,19.219,65.5,Medium,,17.60519083969466
D001_2,C023752,19.218,65.5,Medium,,17.60427480916031
D001_5,C020998,19.217,65.5,Medium,,17.603358778625953
D001_4,C017173,19.215,65.5,Medium,,17.601526717557253
D001_3,C022259,19.215,83.8,High,,13.757756563245822
D001_1,C008569,19.214,65.5,Medium,,17.6006106870229
D001_5,C044822,19.214,52.4,Low,,22.000763358778624
D001_4,C027473,19.21,83.8,High,,13.75417661097852
D001_3,C027176,19.209,52.4,Low,,21.995038167938933
D001_1,C037039,19.204,65.5,Medium,No Heavy Trucks,17.59145038167939
D001_4,C035351,19.203,83.8,High,,13.749164677804295
D001_1,C021877,19.202,65.5,Medium,One-Way,17.58961832061069
D001_2,C011909,19.202,65.5,Medium,,17.58961832061069
D001_5,C041630,19.202,83.8,High,,13.748448687350836
D001_3,C016169,19.201,65.5,Medium,,17.588702290076338
D001_1,C008306,19.201,65.5,Medium,,17.588702290076338
D001_3,C026888,19.199,65.5,Medium,,17.586870229007637
D001_3,C039879,19.198,52.4,Low,,21.982442748091604
D001_2,C026036,19.198,65.4,Medium,,17.612844036697247
D001_3,C020626,19.197,52.4,Low,,21.981297709923663
D001_1,C001033,19.196,83.8,High,,13.744152744630073
D001_2,C042490,19.193,65.4,Medium,,17.608256880733943
D001_3,C048647,19.189,65.4,Medium,,17.6045871559633
D001_5,C041689,19.189,52.3,Low,,22.014149139579352
D001_1,C033443,19.188,65.4,Medium,,17.60366972477064
D001_1,C025842,19.187,83.7,High,No Heavy Trucks,13.754121863799284
D001_1,C037211,19.186,83.7,High,No Heavy Trucks,13.753405017921146
D001_3,C007844,19.185,52.3,Low,,22.00956022944551
D001_4,C041359,19.183,65.4,Medium,,17.599082568807336
D001_4,C002501,19.182,65.4,Medium,One-Way,17.598165137614675
D001_2,C024212,19.18,65.4,Medium,,17.596330275229356
D001_3,C009860,19.175,83.7,High,One-Way,13.745519713261649
D001_3,C012695,19.174,52.3,Low,,21.99694072657744
D001_1,C030473,19.174,65.4,Medium,,17.590825688073394
D001_2,C043748,19.174,52.3,Low,,21.99694072657744
D001_5,C022324,19.174,83.7,High,,13.744802867383513
D001_4,C001409,19.172,65.4,Medium,,17.58899082568807
D001_1,C006420,19.172,52.3,Low,,21.99464627151052
D001_1,C015143,19.172,52.3,Low,,21.99464627151052
D001_1,C014682,19.171,52.3,Low,,21.993499043977057
D001_3,C018171,19.168,83.6,High,,13.756937799043062
D001_3,C027489,19.168,65.3,Medium,,17.612251148545173
D001_2,C000269,19.167,83.6,High,,13.75622009569378
D001_4,C028042,19.166,83.6,High,,13.755502392344498
D001_3,C031821,19.166,65.3,Medium,,17.6104134762634
D001_4,C008948,19.165,65.3,Medium,,17.60949464012251
D001_4,C030619,19.165,65.3,Medium,No Heavy Trucks,17.60949464012251
D001_3,C009750,19.165,65.3,Medium,One-Way,17.60949464012251
D001_2,C047935,19.165,83.6,High,,13.754784688995215
D001_1,C006919,19.164,65.3,Medium,One-Way,17.608575803981623
D001_2,C041397,19.164,65.3,Medium,No Heavy Trucks,17.608575803981623
D001_1,C001186,19.161,65.3,Medium,,17.60581929555896
D001_2,C038763,19.161,83.6,High,,13.751913875598087
D001_3,C044135,19.16,52.3,Low,,21.98087954110899
D001_1,C017733,19.16,65.3,Medium,,17.60490045941807
D001_1,C045038,19.158,52.2,Low,,22.020689655172415
D001_4,C001635,19.156,83.6,High,,13.748325358851673
D001_2,C019667,19.156,65.3,Medium,One-Way,17.601225114854515
D001_1,C014118,19.155,83.6,High,,13.747607655502394
D001_4,C043993,19.153,65.3,Medium,,17.59846860643185
D001_1,C023916,19.152,83.6,High,,13.745454545454546
D001_5,C010967,19.151,83.6,High,,13.744736842105263
D001_5,C049350,19.15,52.2,Low,One-Way,22.01149425287356
D001_4,C006612,19.149,65.3,Medium,,17.5947932618683
D001_1,C024488,19.149,65.3,Medium,,17.5947932618683
D001_3,C044284,19.146,65.3,Medium,,17.592036753445637
D001_4,C028516,19.14,52.2,Low,,22.0
D001_5,C014786,19.14,65.2,Medium,,17.61349693251534
D001_1,C021837,19.138,52.2,Low,,21.99770114942529
D001_2,C000056,19.138,65.2,Medium,,17.61165644171779
D001_2,C002172,19.138,65.2,Medium,,17.61165644171779
D001_4,C007966,19.136,52.2,Low,,21.995402298850575
D001_1,C020900,19.134,65.2,Medium,No Heavy Trucks,17.6079754601227
D001_3,C038336,19.133,65.2,Medium,,17.607055214723925
D001_3,C035571,19.13,52.2,Low,,21.988505747126435
D001_2,C039600,19.13,65.2,Medium,,17.604294478527606
D001_2,C049934,19.128,65.2,Medium,,17.602453987730062
D001_1,C009154,19.126,83.5,High,,13.743233532934132
D001_4,C031222,19.123,65.2,Medium,One-Way,17.5978527607362
D001_3,C008144,19.122,65.2,Medium,,17.59693251533742
D001_4,C017556,19.121,65.2,Medium,,17.596012269938647
D001_1,C018066,19.121,65.2,Medium,,17.596012269938647
D001_4,C036360,19.12,65.2,Medium,,17.595092024539877
D001_3,C008608,19.118,65.2,Medium,,17.59325153374233
D001_5,C040763,19.117,83.4,High,,13.753237410071941
D001_3,C022466,19.116,52.1,Low,,22.01458733205374
D001_1,C047108,19.113,65.2,Medium,,17.588650306748466
D001_4,C008263,19.112,65.2,Medium,,17.587730061349692
D001_4,C032762,19.111,52.1,Low,,22.008829174664108
D001_4,C039694,19.111,65.2,Medium,One-Way,17.58680981595092
D001_1,C036608,19.11,65.1,Medium,One-Way,17.612903225806452
D001_4,C013714,19.108,52.1,Low,,22.005374280230324
D001_4,C049504,19.106,65.1,Medium,,17.609216589861752
D001_4,C036082,19.104,83.4,High,,13.74388489208633
D001_1,C040638,19.102,65.1,Medium,No Heavy Trucks,17.605529953917053
D001_3,C027843,19.099,65.1,Medium,,17.602764976958525
D001_3,C039687,19.099,65.1,Medium,,17.602764976958525
D001_3,C046541,19.099,52.1,Low,,21.99500959692898
D001_1,C007581,19.098,65.1,Medium,,17.60184331797235
D001_1,C012938,19.098,52.1,Low,,21.993857965451053
D001_4,C001144,19.097,65.1,Medium,One-Way,17.600921658986177
D001_4,C023341,19.092,65.1,Medium,,17.596313364055298
D001_1,C026881,19.091,83.3,High,,13.751020408163267
D001_5,C043719,19.091,83.3,High,No Heavy Trucks,13.751020408163267
D001_4,C008855,19.089,52.1,Low,,21.98349328214971
D001_4,C035208,19.086,83.3,High,,13.747418967587036
D001_4,C041018,19.086,83.3,High,,13.747418967587036
D001_1,C022324,19.086,83.3,High,,13.747418967587036
D001_2,C013093,19.086,83.3,High,,13.747418967587036
D001_5,C021724,19.086,52.1,Low,,21.98003838771593
D001_1,C020001,19.08,52.0,Low,,22.015384615384612
D001_5,C016516,19.08,65.0,Medium,No Heavy Trucks,17.61230769230769
D001_4,C003071,19.079,52.0,Low,,22.014230769230767
D001_2,C042895,19.076,65.0,Medium,,17.608615384615387
D001_5,C012241,19.073,52.0,Low,,22.00730769230769
D001_1,C016072,19.072,52.0,Low,No Heavy Trucks,22.006153846153843
D001_2,C011542,19.067,52.0,Low,,22.000384615384615
D001_4,C045113,19.066,65.0,Medium,,17.599384615384615
D001_4,C042118,19.065,65.0,Medium,One-Way,17.598461538461542
D001_1,C048122,19.064,65.0,Medium,,17.597538461538463
D001_5,C038741,19.063,83.2,High,,13.747355769230769
D001_3,C019129,19.062,65.0,Medium,No Heavy Trucks,17.59569230769231
D001_1,C039710,19.062,83.2,High,,13.746634615384616
D001_4,C036428,19.061,65.0,Medium,,17.59476923076923
D001_3,C018300,19.061,65.0,Medium,No Heavy Trucks,17.59476923076923
D001_4,C037004,19.06,65.0,Medium,,17.593846153846155
D001_3,C044838,19.057,83.2,High,,13.743028846153845
D001_1,C040516,19.057,65.0,Medium,,17.591076923076923
D001_5,C038153,19.057,52.0,Low,,21.98884615384615
D001_2,C029259,19.056,83.2,High,,13.742307692307692
D001_5,C039551,19.055,65.0,Medium,,17.58923076923077
D001_3,C029205,19.054,52.0,Low,No Heavy Trucks,21.985384615384614
D001_3,C015621,19.053,65.0,Medium,,17.587384615384618
D001_3,C032362,19.052,64.9,Medium,,17.613559322033897
D001_4,C013206,19.051,83.1,High,,13.75523465703971
D001_2,C047168,19.051,64.9,Medium,,17.61263482280431
D001_4,C020028,19.05,64.9,Medium,,17.61171032357473
D001_5,C023239,19.048,64.9,Medium,,17.60986132511556
D001_5,C039994,19.047,64.9,Medium,,17.608936825885976
D001_3,C004887,19.046,83.1,High,,13.751624548736462
D001_3,C008188,19.046,64.9,Medium,No Heavy Trucks,17.608012326656393
D001_2,C016609,19.046,64.9,Medium,,17.608012326656393
D001_5,C000680,19.045,83.1,High,,13.750902527075814
D001_4,C018047,19.044,51.9,Low,,22.016184971098266
D001_5,C003250,19.043,64.9,Medium,,17.60523882896764
D001_1,C032835,19.041,51.9,Low,,22.01271676300578
D001_1,C046368,19.04,64.9,Medium,,17.60246533127889
D001_2,C013408,19.039,51.9,Low,One-Way,22.01040462427746
D001_2,C031283,19.039,64.9,Medium,One-Way,17.601540832049306
D001_3,C020013,19.038,83.1,High,,13.745848375451263
D001_2,C028002,19.038,83.1,High,,13.745848375451263
D001_4,C032548,19.037,83.1,High,One-Way,13.745126353790614
D001_1,C013891,19.037,51.9,Low,,22.00809248554913
D001_3,C006022,19.034,64.9,Medium,,17.596918335901385
D001_2,C018038,19.032,64.9,Medium,,17.59506933744222
D001_2,C037828,19.028,51.9,Low,,21.997687861271675
